location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2021-12-11,2021-11-13,-28 day ahead inc hosp,mean,NA,7955,COVID-19
DE,00+,2021-12-11,2021-11-13,-28 day ahead inc hosp,quantile,0.025,7955,COVID-19
DE,00+,2021-12-11,2021-11-13,-28 day ahead inc hosp,quantile,0.1,7955,COVID-19
DE,00+,2021-12-11,2021-11-13,-28 day ahead inc hosp,quantile,0.25,7955,COVID-19
DE,00+,2021-12-11,2021-11-13,-28 day ahead inc hosp,quantile,0.5,7955,COVID-19
DE,00+,2021-12-11,2021-11-13,-28 day ahead inc hosp,quantile,0.75,7955,COVID-19
DE,00+,2021-12-11,2021-11-13,-28 day ahead inc hosp,quantile,0.9,7955,COVID-19
DE,00+,2021-12-11,2021-11-13,-28 day ahead inc hosp,quantile,0.975,7955,COVID-19
DE,00+,2021-12-11,2021-11-14,-27 day ahead inc hosp,mean,NA,8115,COVID-19
DE,00+,2021-12-11,2021-11-14,-27 day ahead inc hosp,quantile,0.025,8115,COVID-19
DE,00+,2021-12-11,2021-11-14,-27 day ahead inc hosp,quantile,0.1,8115,COVID-19
DE,00+,2021-12-11,2021-11-14,-27 day ahead inc hosp,quantile,0.25,8115,COVID-19
DE,00+,2021-12-11,2021-11-14,-27 day ahead inc hosp,quantile,0.5,8115,COVID-19
DE,00+,2021-12-11,2021-11-14,-27 day ahead inc hosp,quantile,0.75,8115,COVID-19
DE,00+,2021-12-11,2021-11-14,-27 day ahead inc hosp,quantile,0.9,8115,COVID-19
DE,00+,2021-12-11,2021-11-14,-27 day ahead inc hosp,quantile,0.975,8115,COVID-19
DE,00+,2021-12-11,2021-11-15,-26 day ahead inc hosp,mean,NA,8299,COVID-19
DE,00+,2021-12-11,2021-11-15,-26 day ahead inc hosp,quantile,0.025,8299,COVID-19
DE,00+,2021-12-11,2021-11-15,-26 day ahead inc hosp,quantile,0.1,8299,COVID-19
DE,00+,2021-12-11,2021-11-15,-26 day ahead inc hosp,quantile,0.25,8299,COVID-19
DE,00+,2021-12-11,2021-11-15,-26 day ahead inc hosp,quantile,0.5,8299,COVID-19
DE,00+,2021-12-11,2021-11-15,-26 day ahead inc hosp,quantile,0.75,8299,COVID-19
DE,00+,2021-12-11,2021-11-15,-26 day ahead inc hosp,quantile,0.9,8299,COVID-19
DE,00+,2021-12-11,2021-11-15,-26 day ahead inc hosp,quantile,0.975,8299,COVID-19
DE,00+,2021-12-11,2021-11-16,-25 day ahead inc hosp,mean,NA,8518,COVID-19
DE,00+,2021-12-11,2021-11-16,-25 day ahead inc hosp,quantile,0.025,8518,COVID-19
DE,00+,2021-12-11,2021-11-16,-25 day ahead inc hosp,quantile,0.1,8518,COVID-19
DE,00+,2021-12-11,2021-11-16,-25 day ahead inc hosp,quantile,0.25,8518,COVID-19
DE,00+,2021-12-11,2021-11-16,-25 day ahead inc hosp,quantile,0.5,8518,COVID-19
DE,00+,2021-12-11,2021-11-16,-25 day ahead inc hosp,quantile,0.75,8518,COVID-19
DE,00+,2021-12-11,2021-11-16,-25 day ahead inc hosp,quantile,0.9,8518,COVID-19
DE,00+,2021-12-11,2021-11-16,-25 day ahead inc hosp,quantile,0.975,8518,COVID-19
DE,00+,2021-12-11,2021-11-17,-24 day ahead inc hosp,mean,NA,8839,COVID-19
DE,00+,2021-12-11,2021-11-17,-24 day ahead inc hosp,quantile,0.025,8839,COVID-19
DE,00+,2021-12-11,2021-11-17,-24 day ahead inc hosp,quantile,0.1,8839,COVID-19
DE,00+,2021-12-11,2021-11-17,-24 day ahead inc hosp,quantile,0.25,8839,COVID-19
DE,00+,2021-12-11,2021-11-17,-24 day ahead inc hosp,quantile,0.5,8839,COVID-19
DE,00+,2021-12-11,2021-11-17,-24 day ahead inc hosp,quantile,0.75,8839,COVID-19
DE,00+,2021-12-11,2021-11-17,-24 day ahead inc hosp,quantile,0.9,8839,COVID-19
DE,00+,2021-12-11,2021-11-17,-24 day ahead inc hosp,quantile,0.975,8839,COVID-19
DE,00+,2021-12-11,2021-11-18,-23 day ahead inc hosp,mean,NA,9044,COVID-19
DE,00+,2021-12-11,2021-11-18,-23 day ahead inc hosp,quantile,0.025,9044,COVID-19
DE,00+,2021-12-11,2021-11-18,-23 day ahead inc hosp,quantile,0.1,9044,COVID-19
DE,00+,2021-12-11,2021-11-18,-23 day ahead inc hosp,quantile,0.25,9044,COVID-19
DE,00+,2021-12-11,2021-11-18,-23 day ahead inc hosp,quantile,0.5,9044,COVID-19
DE,00+,2021-12-11,2021-11-18,-23 day ahead inc hosp,quantile,0.75,9044,COVID-19
DE,00+,2021-12-11,2021-11-18,-23 day ahead inc hosp,quantile,0.9,9044,COVID-19
DE,00+,2021-12-11,2021-11-18,-23 day ahead inc hosp,quantile,0.975,9044,COVID-19
DE,00+,2021-12-11,2021-11-19,-22 day ahead inc hosp,mean,NA,9203,COVID-19
DE,00+,2021-12-11,2021-11-19,-22 day ahead inc hosp,quantile,0.025,9203,COVID-19
DE,00+,2021-12-11,2021-11-19,-22 day ahead inc hosp,quantile,0.1,9203,COVID-19
DE,00+,2021-12-11,2021-11-19,-22 day ahead inc hosp,quantile,0.25,9203,COVID-19
DE,00+,2021-12-11,2021-11-19,-22 day ahead inc hosp,quantile,0.5,9203,COVID-19
DE,00+,2021-12-11,2021-11-19,-22 day ahead inc hosp,quantile,0.75,9203,COVID-19
DE,00+,2021-12-11,2021-11-19,-22 day ahead inc hosp,quantile,0.9,9203,COVID-19
DE,00+,2021-12-11,2021-11-19,-22 day ahead inc hosp,quantile,0.975,9203,COVID-19
DE,00+,2021-12-11,2021-11-20,-21 day ahead inc hosp,mean,NA,9383,COVID-19
DE,00+,2021-12-11,2021-11-20,-21 day ahead inc hosp,quantile,0.025,9383,COVID-19
DE,00+,2021-12-11,2021-11-20,-21 day ahead inc hosp,quantile,0.1,9383,COVID-19
DE,00+,2021-12-11,2021-11-20,-21 day ahead inc hosp,quantile,0.25,9383,COVID-19
DE,00+,2021-12-11,2021-11-20,-21 day ahead inc hosp,quantile,0.5,9383,COVID-19
DE,00+,2021-12-11,2021-11-20,-21 day ahead inc hosp,quantile,0.75,9383,COVID-19
DE,00+,2021-12-11,2021-11-20,-21 day ahead inc hosp,quantile,0.9,9383,COVID-19
DE,00+,2021-12-11,2021-11-20,-21 day ahead inc hosp,quantile,0.975,9383,COVID-19
DE,00+,2021-12-11,2021-11-21,-20 day ahead inc hosp,mean,NA,9388,COVID-19
DE,00+,2021-12-11,2021-11-21,-20 day ahead inc hosp,quantile,0.025,9388,COVID-19
DE,00+,2021-12-11,2021-11-21,-20 day ahead inc hosp,quantile,0.1,9388,COVID-19
DE,00+,2021-12-11,2021-11-21,-20 day ahead inc hosp,quantile,0.25,9388,COVID-19
DE,00+,2021-12-11,2021-11-21,-20 day ahead inc hosp,quantile,0.5,9388,COVID-19
DE,00+,2021-12-11,2021-11-21,-20 day ahead inc hosp,quantile,0.75,9388,COVID-19
DE,00+,2021-12-11,2021-11-21,-20 day ahead inc hosp,quantile,0.9,9388,COVID-19
DE,00+,2021-12-11,2021-11-21,-20 day ahead inc hosp,quantile,0.975,9388,COVID-19
DE,00+,2021-12-11,2021-11-22,-19 day ahead inc hosp,mean,NA,9468,COVID-19
DE,00+,2021-12-11,2021-11-22,-19 day ahead inc hosp,quantile,0.025,9468,COVID-19
DE,00+,2021-12-11,2021-11-22,-19 day ahead inc hosp,quantile,0.1,9468,COVID-19
DE,00+,2021-12-11,2021-11-22,-19 day ahead inc hosp,quantile,0.25,9468,COVID-19
DE,00+,2021-12-11,2021-11-22,-19 day ahead inc hosp,quantile,0.5,9468,COVID-19
DE,00+,2021-12-11,2021-11-22,-19 day ahead inc hosp,quantile,0.75,9468,COVID-19
DE,00+,2021-12-11,2021-11-22,-19 day ahead inc hosp,quantile,0.9,9468,COVID-19
DE,00+,2021-12-11,2021-11-22,-19 day ahead inc hosp,quantile,0.975,9468,COVID-19
DE,00+,2021-12-11,2021-11-23,-18 day ahead inc hosp,mean,NA,9619,COVID-19
DE,00+,2021-12-11,2021-11-23,-18 day ahead inc hosp,quantile,0.025,9619,COVID-19
DE,00+,2021-12-11,2021-11-23,-18 day ahead inc hosp,quantile,0.1,9619,COVID-19
DE,00+,2021-12-11,2021-11-23,-18 day ahead inc hosp,quantile,0.25,9619,COVID-19
DE,00+,2021-12-11,2021-11-23,-18 day ahead inc hosp,quantile,0.5,9619,COVID-19
DE,00+,2021-12-11,2021-11-23,-18 day ahead inc hosp,quantile,0.75,9619,COVID-19
DE,00+,2021-12-11,2021-11-23,-18 day ahead inc hosp,quantile,0.9,9619,COVID-19
DE,00+,2021-12-11,2021-11-23,-18 day ahead inc hosp,quantile,0.975,9619,COVID-19
DE,00+,2021-12-11,2021-11-24,-17 day ahead inc hosp,mean,NA,9630,COVID-19
DE,00+,2021-12-11,2021-11-24,-17 day ahead inc hosp,quantile,0.025,9630,COVID-19
DE,00+,2021-12-11,2021-11-24,-17 day ahead inc hosp,quantile,0.1,9630,COVID-19
DE,00+,2021-12-11,2021-11-24,-17 day ahead inc hosp,quantile,0.25,9630,COVID-19
DE,00+,2021-12-11,2021-11-24,-17 day ahead inc hosp,quantile,0.5,9630,COVID-19
DE,00+,2021-12-11,2021-11-24,-17 day ahead inc hosp,quantile,0.75,9630,COVID-19
DE,00+,2021-12-11,2021-11-24,-17 day ahead inc hosp,quantile,0.9,9630,COVID-19
DE,00+,2021-12-11,2021-11-24,-17 day ahead inc hosp,quantile,0.975,9630,COVID-19
DE,00+,2021-12-11,2021-11-25,-16 day ahead inc hosp,mean,NA,9691,COVID-19
DE,00+,2021-12-11,2021-11-25,-16 day ahead inc hosp,quantile,0.025,9691,COVID-19
DE,00+,2021-12-11,2021-11-25,-16 day ahead inc hosp,quantile,0.1,9691,COVID-19
DE,00+,2021-12-11,2021-11-25,-16 day ahead inc hosp,quantile,0.25,9691,COVID-19
DE,00+,2021-12-11,2021-11-25,-16 day ahead inc hosp,quantile,0.5,9691,COVID-19
DE,00+,2021-12-11,2021-11-25,-16 day ahead inc hosp,quantile,0.75,9691,COVID-19
DE,00+,2021-12-11,2021-11-25,-16 day ahead inc hosp,quantile,0.9,9691,COVID-19
DE,00+,2021-12-11,2021-11-25,-16 day ahead inc hosp,quantile,0.975,9691,COVID-19
DE,00+,2021-12-11,2021-11-26,-15 day ahead inc hosp,mean,NA,9626,COVID-19
DE,00+,2021-12-11,2021-11-26,-15 day ahead inc hosp,quantile,0.025,9626,COVID-19
DE,00+,2021-12-11,2021-11-26,-15 day ahead inc hosp,quantile,0.1,9626,COVID-19
DE,00+,2021-12-11,2021-11-26,-15 day ahead inc hosp,quantile,0.25,9626,COVID-19
DE,00+,2021-12-11,2021-11-26,-15 day ahead inc hosp,quantile,0.5,9626,COVID-19
DE,00+,2021-12-11,2021-11-26,-15 day ahead inc hosp,quantile,0.75,9626,COVID-19
DE,00+,2021-12-11,2021-11-26,-15 day ahead inc hosp,quantile,0.9,9626,COVID-19
DE,00+,2021-12-11,2021-11-26,-15 day ahead inc hosp,quantile,0.975,9626,COVID-19
DE,00+,2021-12-11,2021-11-27,-14 day ahead inc hosp,mean,NA,9481,COVID-19
DE,00+,2021-12-11,2021-11-27,-14 day ahead inc hosp,quantile,0.025,9481,COVID-19
DE,00+,2021-12-11,2021-11-27,-14 day ahead inc hosp,quantile,0.1,9481,COVID-19
DE,00+,2021-12-11,2021-11-27,-14 day ahead inc hosp,quantile,0.25,9481,COVID-19
DE,00+,2021-12-11,2021-11-27,-14 day ahead inc hosp,quantile,0.5,9481,COVID-19
DE,00+,2021-12-11,2021-11-27,-14 day ahead inc hosp,quantile,0.75,9481,COVID-19
DE,00+,2021-12-11,2021-11-27,-14 day ahead inc hosp,quantile,0.9,9481,COVID-19
DE,00+,2021-12-11,2021-11-27,-14 day ahead inc hosp,quantile,0.975,9481,COVID-19
DE,00+,2021-12-11,2021-11-28,-13 day ahead inc hosp,mean,NA,9471,COVID-19
DE,00+,2021-12-11,2021-11-28,-13 day ahead inc hosp,quantile,0.025,9471,COVID-19
DE,00+,2021-12-11,2021-11-28,-13 day ahead inc hosp,quantile,0.1,9471,COVID-19
DE,00+,2021-12-11,2021-11-28,-13 day ahead inc hosp,quantile,0.25,9471,COVID-19
DE,00+,2021-12-11,2021-11-28,-13 day ahead inc hosp,quantile,0.5,9471,COVID-19
DE,00+,2021-12-11,2021-11-28,-13 day ahead inc hosp,quantile,0.75,9471,COVID-19
DE,00+,2021-12-11,2021-11-28,-13 day ahead inc hosp,quantile,0.9,9471,COVID-19
DE,00+,2021-12-11,2021-11-28,-13 day ahead inc hosp,quantile,0.975,9471,COVID-19
DE,00+,2021-12-11,2021-11-29,-12 day ahead inc hosp,mean,NA,9335,COVID-19
DE,00+,2021-12-11,2021-11-29,-12 day ahead inc hosp,quantile,0.025,9335,COVID-19
DE,00+,2021-12-11,2021-11-29,-12 day ahead inc hosp,quantile,0.1,9335,COVID-19
DE,00+,2021-12-11,2021-11-29,-12 day ahead inc hosp,quantile,0.25,9335,COVID-19
DE,00+,2021-12-11,2021-11-29,-12 day ahead inc hosp,quantile,0.5,9335,COVID-19
DE,00+,2021-12-11,2021-11-29,-12 day ahead inc hosp,quantile,0.75,9335,COVID-19
DE,00+,2021-12-11,2021-11-29,-12 day ahead inc hosp,quantile,0.9,9335,COVID-19
DE,00+,2021-12-11,2021-11-29,-12 day ahead inc hosp,quantile,0.975,9335,COVID-19
DE,00+,2021-12-11,2021-11-30,-11 day ahead inc hosp,mean,NA,9094,COVID-19
DE,00+,2021-12-11,2021-11-30,-11 day ahead inc hosp,quantile,0.025,9094,COVID-19
DE,00+,2021-12-11,2021-11-30,-11 day ahead inc hosp,quantile,0.1,9094,COVID-19
DE,00+,2021-12-11,2021-11-30,-11 day ahead inc hosp,quantile,0.25,9094,COVID-19
DE,00+,2021-12-11,2021-11-30,-11 day ahead inc hosp,quantile,0.5,9094,COVID-19
DE,00+,2021-12-11,2021-11-30,-11 day ahead inc hosp,quantile,0.75,9094,COVID-19
DE,00+,2021-12-11,2021-11-30,-11 day ahead inc hosp,quantile,0.9,9094,COVID-19
DE,00+,2021-12-11,2021-11-30,-11 day ahead inc hosp,quantile,0.975,9094,COVID-19
DE,00+,2021-12-11,2021-12-01,-10 day ahead inc hosp,mean,NA,8710,COVID-19
DE,00+,2021-12-11,2021-12-01,-10 day ahead inc hosp,quantile,0.025,8710,COVID-19
DE,00+,2021-12-11,2021-12-01,-10 day ahead inc hosp,quantile,0.1,8710,COVID-19
DE,00+,2021-12-11,2021-12-01,-10 day ahead inc hosp,quantile,0.25,8710,COVID-19
DE,00+,2021-12-11,2021-12-01,-10 day ahead inc hosp,quantile,0.5,8710,COVID-19
DE,00+,2021-12-11,2021-12-01,-10 day ahead inc hosp,quantile,0.75,8710,COVID-19
DE,00+,2021-12-11,2021-12-01,-10 day ahead inc hosp,quantile,0.9,8710,COVID-19
DE,00+,2021-12-11,2021-12-01,-10 day ahead inc hosp,quantile,0.975,8710,COVID-19
DE,00+,2021-12-11,2021-12-02,-9 day ahead inc hosp,mean,NA,8464,COVID-19
DE,00+,2021-12-11,2021-12-02,-9 day ahead inc hosp,quantile,0.025,8464,COVID-19
DE,00+,2021-12-11,2021-12-02,-9 day ahead inc hosp,quantile,0.1,8464,COVID-19
DE,00+,2021-12-11,2021-12-02,-9 day ahead inc hosp,quantile,0.25,8464,COVID-19
DE,00+,2021-12-11,2021-12-02,-9 day ahead inc hosp,quantile,0.5,8464,COVID-19
DE,00+,2021-12-11,2021-12-02,-9 day ahead inc hosp,quantile,0.75,8464,COVID-19
DE,00+,2021-12-11,2021-12-02,-9 day ahead inc hosp,quantile,0.9,8464,COVID-19
DE,00+,2021-12-11,2021-12-02,-9 day ahead inc hosp,quantile,0.975,8464,COVID-19
DE,00+,2021-12-11,2021-12-03,-8 day ahead inc hosp,mean,NA,8175,COVID-19
DE,00+,2021-12-11,2021-12-03,-8 day ahead inc hosp,quantile,0.025,8175,COVID-19
DE,00+,2021-12-11,2021-12-03,-8 day ahead inc hosp,quantile,0.1,8175,COVID-19
DE,00+,2021-12-11,2021-12-03,-8 day ahead inc hosp,quantile,0.25,8175,COVID-19
DE,00+,2021-12-11,2021-12-03,-8 day ahead inc hosp,quantile,0.5,8175,COVID-19
DE,00+,2021-12-11,2021-12-03,-8 day ahead inc hosp,quantile,0.75,8175,COVID-19
DE,00+,2021-12-11,2021-12-03,-8 day ahead inc hosp,quantile,0.9,8175,COVID-19
DE,00+,2021-12-11,2021-12-03,-8 day ahead inc hosp,quantile,0.975,8175,COVID-19
DE,00+,2021-12-11,2021-12-04,-7 day ahead inc hosp,mean,NA,7872,COVID-19
DE,00+,2021-12-11,2021-12-04,-7 day ahead inc hosp,quantile,0.025,7872,COVID-19
DE,00+,2021-12-11,2021-12-04,-7 day ahead inc hosp,quantile,0.1,7872,COVID-19
DE,00+,2021-12-11,2021-12-04,-7 day ahead inc hosp,quantile,0.25,7872,COVID-19
DE,00+,2021-12-11,2021-12-04,-7 day ahead inc hosp,quantile,0.5,7872,COVID-19
DE,00+,2021-12-11,2021-12-04,-7 day ahead inc hosp,quantile,0.75,7872,COVID-19
DE,00+,2021-12-11,2021-12-04,-7 day ahead inc hosp,quantile,0.9,7872,COVID-19
DE,00+,2021-12-11,2021-12-04,-7 day ahead inc hosp,quantile,0.975,7872,COVID-19
DE,00+,2021-12-11,2021-12-05,-6 day ahead inc hosp,mean,NA,7644,COVID-19
DE,00+,2021-12-11,2021-12-05,-6 day ahead inc hosp,quantile,0.025,7644,COVID-19
DE,00+,2021-12-11,2021-12-05,-6 day ahead inc hosp,quantile,0.1,7644,COVID-19
DE,00+,2021-12-11,2021-12-05,-6 day ahead inc hosp,quantile,0.25,7644,COVID-19
DE,00+,2021-12-11,2021-12-05,-6 day ahead inc hosp,quantile,0.5,7644,COVID-19
