location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2022-03-29,2022-03-01,-28 day ahead inc hosp,mean,NA,9055,COVID-19
DE,00+,2022-03-29,2022-03-01,-28 day ahead inc hosp,quantile,0.025,9055,COVID-19
DE,00+,2022-03-29,2022-03-01,-28 day ahead inc hosp,quantile,0.1,9055,COVID-19
DE,00+,2022-03-29,2022-03-01,-28 day ahead inc hosp,quantile,0.25,9055,COVID-19
DE,00+,2022-03-29,2022-03-01,-28 day ahead inc hosp,quantile,0.5,9055,COVID-19
DE,00+,2022-03-29,2022-03-01,-28 day ahead inc hosp,quantile,0.75,9055,COVID-19
DE,00+,2022-03-29,2022-03-01,-28 day ahead inc hosp,quantile,0.9,9055,COVID-19
DE,00+,2022-03-29,2022-03-01,-28 day ahead inc hosp,quantile,0.975,9055,COVID-19
DE,00+,2022-03-29,2022-03-02,-27 day ahead inc hosp,mean,NA,8900,COVID-19
DE,00+,2022-03-29,2022-03-02,-27 day ahead inc hosp,quantile,0.025,8900,COVID-19
DE,00+,2022-03-29,2022-03-02,-27 day ahead inc hosp,quantile,0.1,8900,COVID-19
DE,00+,2022-03-29,2022-03-02,-27 day ahead inc hosp,quantile,0.25,8900,COVID-19
DE,00+,2022-03-29,2022-03-02,-27 day ahead inc hosp,quantile,0.5,8900,COVID-19
DE,00+,2022-03-29,2022-03-02,-27 day ahead inc hosp,quantile,0.75,8900,COVID-19
DE,00+,2022-03-29,2022-03-02,-27 day ahead inc hosp,quantile,0.9,8900,COVID-19
DE,00+,2022-03-29,2022-03-02,-27 day ahead inc hosp,quantile,0.975,8900,COVID-19
DE,00+,2022-03-29,2022-03-03,-26 day ahead inc hosp,mean,NA,8853,COVID-19
DE,00+,2022-03-29,2022-03-03,-26 day ahead inc hosp,quantile,0.025,8853,COVID-19
DE,00+,2022-03-29,2022-03-03,-26 day ahead inc hosp,quantile,0.1,8853,COVID-19
DE,00+,2022-03-29,2022-03-03,-26 day ahead inc hosp,quantile,0.25,8853,COVID-19
DE,00+,2022-03-29,2022-03-03,-26 day ahead inc hosp,quantile,0.5,8853,COVID-19
