location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2021-11-22,2021-10-25,-28 day ahead inc hosp,mean,NA,4575,COVID-19
DE,00+,2021-11-22,2021-10-25,-28 day ahead inc hosp,quantile,0.025,4575,COVID-19
DE,00+,2021-11-22,2021-10-25,-28 day ahead inc hosp,quantile,0.1,4575,COVID-19
DE,00+,2021-11-22,2021-10-25,-28 day ahead inc hosp,quantile,0.25,4575,COVID-19
DE,00+,2021-11-22,2021-10-25,-28 day ahead inc hosp,quantile,0.5,4575,COVID-19
DE,00+,2021-11-22,2021-10-25,-28 day ahead inc hosp,quantile,0.75,4575,COVID-19
DE,00+,2021-11-22,2021-10-25,-28 day ahead inc hosp,quantile,0.9,4575,COVID-19
DE,00+,2021-11-22,2021-10-25,-28 day ahead inc hosp,quantile,0.975,4575,COVID-19
DE,00+,2021-11-22,2021-10-26,-27 day ahead inc hosp,mean,NA,4680,COVID-19
DE,00+,2021-11-22,2021-10-26,-27 day ahead inc hosp,quantile,0.025,4680,COVID-19
DE,00+,2021-11-22,2021-10-26,-27 day ahead inc hosp,quantile,0.1,4680,COVID-19
DE,00+,2021-11-22,2021-10-26,-27 day ahead inc hosp,quantile,0.25,4680,COVID-19
DE,00+,2021-11-22,2021-10-26,-27 day ahead inc hosp,quantile,0.5,4680,COVID-19
DE,00+,2021-11-22,2021-10-26,-27 day ahead inc hosp,quantile,0.75,4680,COVID-19
DE,00+,2021-11-22,2021-10-26,-27 day ahead inc hosp,quantile,0.9,4680,COVID-19
DE,00+,2021-11-22,2021-10-26,-27 day ahead inc hosp,quantile,0.975,4680,COVID-19
DE,00+,2021-11-22,2021-10-27,-26 day ahead inc hosp,mean,NA,4778,COVID-19
DE,00+,2021-11-22,2021-10-27,-26 day ahead inc hosp,quantile,0.025,4778,COVID-19
DE,00+,2021-11-22,2021-10-27,-26 day ahead inc hosp,quantile,0.1,4778,COVID-19
DE,00+,2021-11-22,2021-10-27,-26 day ahead inc hosp,quantile,0.25,4778,COVID-19
DE,00+,2021-11-22,2021-10-27,-26 day ahead inc hosp,quantile,0.5,4778,COVID-19
DE,00+,2021-11-22,2021-10-27,-26 day ahead inc hosp,quantile,0.75,4778,COVID-19
DE,00+,2021-11-22,2021-10-27,-26 day ahead inc hosp,quantile,0.9,4778,COVID-19
DE,00+,2021-11-22,2021-10-27,-26 day ahead inc hosp,quantile,0.975,4778,COVID-19
DE,00+,2021-11-22,2021-10-28,-25 day ahead inc hosp,mean,NA,5078,COVID-19
DE,00+,2021-11-22,2021-10-28,-25 day ahead inc hosp,quantile,0.025,5078,COVID-19
DE,00+,2021-11-22,2021-10-28,-25 day ahead inc hosp,quantile,0.1,5078,COVID-19
DE,00+,2021-11-22,2021-10-28,-25 day ahead inc hosp,quantile,0.25,5078,COVID-19
DE,00+,2021-11-22,2021-10-28,-25 day ahead inc hosp,quantile,0.5,5078,COVID-19
DE,00+,2021-11-22,2021-10-28,-25 day ahead inc hosp,quantile,0.75,5078,COVID-19
DE,00+,2021-11-22,2021-10-28,-25 day ahead inc hosp,quantile,0.9,5078,COVID-19
DE,00+,2021-11-22,2021-10-28,-25 day ahead inc hosp,quantile,0.975,5078,COVID-19
DE,00+,2021-11-22,2021-10-29,-24 day ahead inc hosp,mean,NA,5268,COVID-19
DE,00+,2021-11-22,2021-10-29,-24 day ahead inc hosp,quantile,0.025,5268,COVID-19
DE,00+,2021-11-22,2021-10-29,-24 day ahead inc hosp,quantile,0.1,5268,COVID-19
DE,00+,2021-11-22,2021-10-29,-24 day ahead inc hosp,quantile,0.25,5268,COVID-19
DE,00+,2021-11-22,2021-10-29,-24 day ahead inc hosp,quantile,0.5,5268,COVID-19
DE,00+,2021-11-22,2021-10-29,-24 day ahead inc hosp,quantile,0.75,5268,COVID-19
DE,00+,2021-11-22,2021-10-29,-24 day ahead inc hosp,quantile,0.9,5268,COVID-19
DE,00+,2021-11-22,2021-10-29,-24 day ahead inc hosp,quantile,0.975,5268,COVID-19
DE,00+,2021-11-22,2021-10-30,-23 day ahead inc hosp,mean,NA,5397,COVID-19
DE,00+,2021-11-22,2021-10-30,-23 day ahead inc hosp,quantile,0.025,5397,COVID-19
DE,00+,2021-11-22,2021-10-30,-23 day ahead inc hosp,quantile,0.1,5397,COVID-19
DE,00+,2021-11-22,2021-10-30,-23 day ahead inc hosp,quantile,0.25,5397,COVID-19
DE,00+,2021-11-22,2021-10-30,-23 day ahead inc hosp,quantile,0.5,5397,COVID-19
DE,00+,2021-11-22,2021-10-30,-23 day ahead inc hosp,quantile,0.75,5397,COVID-19
DE,00+,2021-11-22,2021-10-30,-23 day ahead inc hosp,quantile,0.9,5397,COVID-19
DE,00+,2021-11-22,2021-10-30,-23 day ahead inc hosp,quantile,0.975,5397,COVID-19
DE,00+,2021-11-22,2021-10-31,-22 day ahead inc hosp,mean,NA,5466,COVID-19
DE,00+,2021-11-22,2021-10-31,-22 day ahead inc hosp,quantile,0.025,5466,COVID-19
DE,00+,2021-11-22,2021-10-31,-22 day ahead inc hosp,quantile,0.1,5466,COVID-19
DE,00+,2021-11-22,2021-10-31,-22 day ahead inc hosp,quantile,0.25,5466,COVID-19
DE,00+,2021-11-22,2021-10-31,-22 day ahead inc hosp,quantile,0.5,5466,COVID-19
DE,00+,2021-11-22,2021-10-31,-22 day ahead inc hosp,quantile,0.75,5466,COVID-19
DE,00+,2021-11-22,2021-10-31,-22 day ahead inc hosp,quantile,0.9,5466,COVID-19
DE,00+,2021-11-22,2021-10-31,-22 day ahead inc hosp,quantile,0.975,5466,COVID-19
DE,00+,2021-11-22,2021-11-01,-21 day ahead inc hosp,mean,NA,5566,COVID-19
DE,00+,2021-11-22,2021-11-01,-21 day ahead inc hosp,quantile,0.025,5566,COVID-19
