location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2022-03-02,2022-02-02,-28 day ahead inc hosp,mean,NA,7902,COVID-19
DE,00+,2022-03-02,2022-02-02,-28 day ahead inc hosp,quantile,0.025,7902,COVID-19
DE,00+,2022-03-02,2022-02-02,-28 day ahead inc hosp,quantile,0.1,7902,COVID-19
DE,00+,2022-03-02,2022-02-02,-28 day ahead inc hosp,quantile,0.25,7902,COVID-19
DE,00+,2022-03-02,2022-02-02,-28 day ahead inc hosp,quantile,0.5,7902,COVID-19
DE,00+,2022-03-02,2022-02-02,-28 day ahead inc hosp,quantile,0.75,7902,COVID-19
DE,00+,2022-03-02,2022-02-02,-28 day ahead inc hosp,quantile,0.9,7902,COVID-19
DE,00+,2022-03-02,2022-02-02,-28 day ahead inc hosp,quantile,0.975,7902,COVID-19
DE,00+,2022-03-02,2022-02-03,-27 day ahead inc hosp,mean,NA,8254,COVID-19
DE,00+,2022-03-02,2022-02-03,-27 day ahead inc hosp,quantile,0.025,8254,COVID-19
DE,00+,2022-03-02,2022-02-03,-27 day ahead inc hosp,quantile,0.1,8254,COVID-19
DE,00+,2022-03-02,2022-02-03,-27 day ahead inc hosp,quantile,0.25,8254,COVID-19
DE,00+,2022-03-02,2022-02-03,-27 day ahead inc hosp,quantile,0.5,8254,COVID-19
DE,00+,2022-03-02,2022-02-03,-27 day ahead inc hosp,quantile,0.75,8254,COVID-19
DE,00+,2022-03-02,2022-02-03,-27 day ahead inc hosp,quantile,0.9,8254,COVID-19
DE,00+,2022-03-02,2022-02-03,-27 day ahead inc hosp,quantile,0.975,8254,COVID-19
DE,00+,2022-03-02,2022-02-04,-26 day ahead inc hosp,mean,NA,8658,COVID-19
DE,00+,2022-03-02,2022-02-04,-26 day ahead inc hosp,quantile,0.025,8658,COVID-19
DE,00+,2022-03-02,2022-02-04,-26 day ahead inc hosp,quantile,0.1,8658,COVID-19
DE,00+,2022-03-02,2022-02-04,-26 day ahead inc hosp,quantile,0.25,8658,COVID-19
DE,00+,2022-03-02,2022-02-04,-26 day ahead inc hosp,quantile,0.5,8658,COVID-19
DE,00+,2022-03-02,2022-02-04,-26 day ahead inc hosp,quantile,0.75,8658,COVID-19
DE,00+,2022-03-02,2022-02-04,-26 day ahead inc hosp,quantile,0.9,8658,COVID-19
DE,00+,2022-03-02,2022-02-04,-26 day ahead inc hosp,quantile,0.975,8658,COVID-19
DE,00+,2022-03-02,2022-02-05,-25 day ahead inc hosp,mean,NA,8907,COVID-19
DE,00+,2022-03-02,2022-02-05,-25 day ahead inc hosp,quantile,0.025,8907,COVID-19
DE,00+,2022-03-02,2022-02-05,-25 day ahead inc hosp,quantile,0.1,8907,COVID-19
DE,00+,2022-03-02,2022-02-05,-25 day ahead inc hosp,quantile,0.25,8907,COVID-19
DE,00+,2022-03-02,2022-02-05,-25 day ahead inc hosp,quantile,0.5,8907,COVID-19
DE,00+,2022-03-02,2022-02-05,-25 day ahead inc hosp,quantile,0.75,8907,COVID-19
DE,00+,2022-03-02,2022-02-05,-25 day ahead inc hosp,quantile,0.9,8907,COVID-19
DE,00+,2022-03-02,2022-02-05,-25 day ahead inc hosp,quantile,0.975,8907,COVID-19
DE,00+,2022-03-02,2022-02-06,-24 day ahead inc hosp,mean,NA,8986,COVID-19
DE,00+,2022-03-02,2022-02-06,-24 day ahead inc hosp,quantile,0.025,8986,COVID-19
DE,00+,2022-03-02,2022-02-06,-24 day ahead inc hosp,quantile,0.1,8986,COVID-19
DE,00+,2022-03-02,2022-02-06,-24 day ahead inc hosp,quantile,0.25,8986,COVID-19
DE,00+,2022-03-02,2022-02-06,-24 day ahead inc hosp,quantile,0.5,8986,COVID-19
DE,00+,2022-03-02,2022-02-06,-24 day ahead inc hosp,quantile,0.75,8986,COVID-19
DE,00+,2022-03-02,2022-02-06,-24 day ahead inc hosp,quantile,0.9,8986,COVID-19
DE,00+,2022-03-02,2022-02-06,-24 day ahead inc hosp,quantile,0.975,8986,COVID-19
DE,00+,2022-03-02,2022-02-07,-23 day ahead inc hosp,mean,NA,9066,COVID-19
DE,00+,2022-03-02,2022-02-07,-23 day ahead inc hosp,quantile,0.025,9066,COVID-19
DE,00+,2022-03-02,2022-02-07,-23 day ahead inc hosp,quantile,0.1,9066,COVID-19
DE,00+,2022-03-02,2022-02-07,-23 day ahead inc hosp,quantile,0.25,9066,COVID-19
DE,00+,2022-03-02,2022-02-07,-23 day ahead inc hosp,quantile,0.5,9066,COVID-19
DE,00+,2022-03-02,2022-02-07,-23 day ahead inc hosp,quantile,0.75,9066,COVID-19
DE,00+,2022-03-02,2022-02-07,-23 day ahead inc hosp,quantile,0.9,9066,COVID-19
DE,00+,2022-03-02,2022-02-07,-23 day ahead inc hosp,quantile,0.975,9066,COVID-19
DE,00+,2022-03-02,2022-02-08,-22 day ahead inc hosp,mean,NA,9310,COVID-19
DE,00+,2022-03-02,2022-02-08,-22 day ahead inc hosp,quantile,0.025,9310,COVID-19
DE,00+,2022-03-02,2022-02-08,-22 day ahead inc hosp,quantile,0.1,9310,COVID-19
DE,00+,2022-03-02,2022-02-08,-22 day ahead inc hosp,quantile,0.25,9310,COVID-19
DE,00+,2022-03-02,2022-02-08,-22 day ahead inc hosp,quantile,0.5,9310,COVID-19
DE,00+,2022-03-02,2022-02-08,-22 day ahead inc hosp,quantile,0.75,9310,COVID-19
DE,00+,2022-03-02,2022-02-08,-22 day ahead inc hosp,quantile,0.9,9310,COVID-19
DE,00+,2022-03-02,2022-02-08,-22 day ahead inc hosp,quantile,0.975,9310,COVID-19
DE,00+,2022-03-02,2022-02-09,-21 day ahead inc hosp,mean,NA,9508,COVID-19
DE,00+,2022-03-02,2022-02-09,-21 day ahead inc hosp,quantile,0.025,9508,COVID-19
DE,00+,2022-03-02,2022-02-09,-21 day ahead inc hosp,quantile,0.1,9508,COVID-19
DE,00+,2022-03-02,2022-02-09,-21 day ahead inc hosp,quantile,0.25,9508,COVID-19
DE,00+,2022-03-02,2022-02-09,-21 day ahead inc hosp,quantile,0.5,9508,COVID-19
DE,00+,2022-03-02,2022-02-09,-21 day ahead inc hosp,quantile,0.75,9508,COVID-19
DE,00+,2022-03-02,2022-02-09,-21 day ahead inc hosp,quantile,0.9,9508,COVID-19
DE,00+,2022-03-02,2022-02-09,-21 day ahead inc hosp,quantile,0.975,9508,COVID-19
DE,00+,2022-03-02,2022-02-10,-20 day ahead inc hosp,mean,NA,9475,COVID-19
DE,00+,2022-03-02,2022-02-10,-20 day ahead inc hosp,quantile,0.025,9475,COVID-19
DE,00+,2022-03-02,2022-02-10,-20 day ahead inc hosp,quantile,0.1,9475,COVID-19
DE,00+,2022-03-02,2022-02-10,-20 day ahead inc hosp,quantile,0.25,9475,COVID-19
DE,00+,2022-03-02,2022-02-10,-20 day ahead inc hosp,quantile,0.5,9475,COVID-19
DE,00+,2022-03-02,2022-02-10,-20 day ahead inc hosp,quantile,0.75,9475,COVID-19
DE,00+,2022-03-02,2022-02-10,-20 day ahead inc hosp,quantile,0.9,9475,COVID-19
DE,00+,2022-03-02,2022-02-10,-20 day ahead inc hosp,quantile,0.975,9475,COVID-19
DE,00+,2022-03-02,2022-02-11,-19 day ahead inc hosp,mean,NA,9325,COVID-19
DE,00+,2022-03-02,2022-02-11,-19 day ahead inc hosp,quantile,0.025,9325,COVID-19
DE,00+,2022-03-02,2022-02-11,-19 day ahead inc hosp,quantile,0.1,9325,COVID-19
DE,00+,2022-03-02,2022-02-11,-19 day ahead inc hosp,quantile,0.25,9325,COVID-19
DE,00+,2022-03-02,2022-02-11,-19 day ahead inc hosp,quantile,0.5,9325,COVID-19
DE,00+,2022-03-02,2022-02-11,-19 day ahead inc hosp,quantile,0.75,9325,COVID-19
DE,00+,2022-03-02,2022-02-11,-19 day ahead inc hosp,quantile,0.9,9325,COVID-19
DE,00+,2022-03-02,2022-02-11,-19 day ahead inc hosp,quantile,0.975,9325,COVID-19
DE,00+,2022-03-02,2022-02-12,-18 day ahead inc hosp,mean,NA,9239,COVID-19
DE,00+,2022-03-02,2022-02-12,-18 day ahead inc hosp,quantile,0.025,9239,COVID-19
DE,00+,2022-03-02,2022-02-12,-18 day ahead inc hosp,quantile,0.1,9239,COVID-19
DE,00+,2022-03-02,2022-02-12,-18 day ahead inc hosp,quantile,0.25,9239,COVID-19
DE,00+,2022-03-02,2022-02-12,-18 day ahead inc hosp,quantile,0.5,9239,COVID-19
DE,00+,2022-03-02,2022-02-12,-18 day ahead inc hosp,quantile,0.75,9239,COVID-19
DE,00+,2022-03-02,2022-02-12,-18 day ahead inc hosp,quantile,0.9,9239,COVID-19
DE,00+,2022-03-02,2022-02-12,-18 day ahead inc hosp,quantile,0.975,9239,COVID-19
DE,00+,2022-03-02,2022-02-13,-17 day ahead inc hosp,mean,NA,9127,COVID-19
DE,00+,2022-03-02,2022-02-13,-17 day ahead inc hosp,quantile,0.025,9127,COVID-19
DE,00+,2022-03-02,2022-02-13,-17 day ahead inc hosp,quantile,0.1,9127,COVID-19
DE,00+,2022-03-02,2022-02-13,-17 day ahead inc hosp,quantile,0.25,9127,COVID-19
DE,00+,2022-03-02,2022-02-13,-17 day ahead inc hosp,quantile,0.5,9127,COVID-19
DE,00+,2022-03-02,2022-02-13,-17 day ahead inc hosp,quantile,0.75,9127,COVID-19
DE,00+,2022-03-02,2022-02-13,-17 day ahead inc hosp,quantile,0.9,9127,COVID-19
DE,00+,2022-03-02,2022-02-13,-17 day ahead inc hosp,quantile,0.975,9127,COVID-19
DE,00+,2022-03-02,2022-02-14,-16 day ahead inc hosp,mean,NA,9053,COVID-19
DE,00+,2022-03-02,2022-02-14,-16 day ahead inc hosp,quantile,0.025,9053,COVID-19
DE,00+,2022-03-02,2022-02-14,-16 day ahead inc hosp,quantile,0.1,9053,COVID-19
DE,00+,2022-03-02,2022-02-14,-16 day ahead inc hosp,quantile,0.25,9053,COVID-19
DE,00+,2022-03-02,2022-02-14,-16 day ahead inc hosp,quantile,0.5,9053,COVID-19
DE,00+,2022-03-02,2022-02-14,-16 day ahead inc hosp,quantile,0.75,9053,COVID-19
DE,00+,2022-03-02,2022-02-14,-16 day ahead inc hosp,quantile,0.9,9053,COVID-19
DE,00+,2022-03-02,2022-02-14,-16 day ahead inc hosp,quantile,0.975,9053,COVID-19
DE,00+,2022-03-02,2022-02-15,-15 day ahead inc hosp,mean,NA,8957,COVID-19
DE,00+,2022-03-02,2022-02-15,-15 day ahead inc hosp,quantile,0.025,8957,COVID-19
DE,00+,2022-03-02,2022-02-15,-15 day ahead inc hosp,quantile,0.1,8957,COVID-19
DE,00+,2022-03-02,2022-02-15,-15 day ahead inc hosp,quantile,0.25,8957,COVID-19
DE,00+,2022-03-02,2022-02-15,-15 day ahead inc hosp,quantile,0.5,8957,COVID-19
DE,00+,2022-03-02,2022-02-15,-15 day ahead inc hosp,quantile,0.75,8957,COVID-19
DE,00+,2022-03-02,2022-02-15,-15 day ahead inc hosp,quantile,0.9,8957,COVID-19
DE,00+,2022-03-02,2022-02-15,-15 day ahead inc hosp,quantile,0.975,8957,COVID-19
DE,00+,2022-03-02,2022-02-16,-14 day ahead inc hosp,mean,NA,8822,COVID-19
DE,00+,2022-03-02,2022-02-16,-14 day ahead inc hosp,quantile,0.025,8822,COVID-19
DE,00+,2022-03-02,2022-02-16,-14 day ahead inc hosp,quantile,0.1,8822,COVID-19
DE,00+,2022-03-02,2022-02-16,-14 day ahead inc hosp,quantile,0.25,8822,COVID-19
DE,00+,2022-03-02,2022-02-16,-14 day ahead inc hosp,quantile,0.5,8822,COVID-19
DE,00+,2022-03-02,2022-02-16,-14 day ahead inc hosp,quantile,0.75,8822,COVID-19
DE,00+,2022-03-02,2022-02-16,-14 day ahead inc hosp,quantile,0.9,8822,COVID-19
DE,00+,2022-03-02,2022-02-16,-14 day ahead inc hosp,quantile,0.975,8822,COVID-19
DE,00+,2022-03-02,2022-02-17,-13 day ahead inc hosp,mean,NA,8729,COVID-19
DE,00+,2022-03-02,2022-02-17,-13 day ahead inc hosp,quantile,0.025,8729,COVID-19
DE,00+,2022-03-02,2022-02-17,-13 day ahead inc hosp,quantile,0.1,8729,COVID-19
DE,00+,2022-03-02,2022-02-17,-13 day ahead inc hosp,quantile,0.25,8729,COVID-19
DE,00+,2022-03-02,2022-02-17,-13 day ahead inc hosp,quantile,0.5,8729,COVID-19
DE,00+,2022-03-02,2022-02-17,-13 day ahead inc hosp,quantile,0.75,8729,COVID-19
DE,00+,2022-03-02,2022-02-17,-13 day ahead inc hosp,quantile,0.9,8729,COVID-19
DE,00+,2022-03-02,2022-02-17,-13 day ahead inc hosp,quantile,0.975,8729,COVID-19
DE,00+,2022-03-02,2022-02-18,-12 day ahead inc hosp,mean,NA,8680,COVID-19
DE,00+,2022-03-02,2022-02-18,-12 day ahead inc hosp,quantile,0.025,8680,COVID-19
DE,00+,2022-03-02,2022-02-18,-12 day ahead inc hosp,quantile,0.1,8680,COVID-19
DE,00+,2022-03-02,2022-02-18,-12 day ahead inc hosp,quantile,0.25,8680,COVID-19
DE,00+,2022-03-02,2022-02-18,-12 day ahead inc hosp,quantile,0.5,8680,COVID-19
DE,00+,2022-03-02,2022-02-18,-12 day ahead inc hosp,quantile,0.75,8680,COVID-19
DE,00+,2022-03-02,2022-02-18,-12 day ahead inc hosp,quantile,0.9,8680,COVID-19
DE,00+,2022-03-02,2022-02-18,-12 day ahead inc hosp,quantile,0.975,8680,COVID-19
DE,00+,2022-03-02,2022-02-19,-11 day ahead inc hosp,mean,NA,8530,COVID-19
DE,00+,2022-03-02,2022-02-19,-11 day ahead inc hosp,quantile,0.025,8530,COVID-19
DE,00+,2022-03-02,2022-02-19,-11 day ahead inc hosp,quantile,0.1,8530,COVID-19
DE,00+,2022-03-02,2022-02-19,-11 day ahead inc hosp,quantile,0.25,8530,COVID-19
DE,00+,2022-03-02,2022-02-19,-11 day ahead inc hosp,quantile,0.5,8530,COVID-19
DE,00+,2022-03-02,2022-02-19,-11 day ahead inc hosp,quantile,0.75,8530,COVID-19
DE,00+,2022-03-02,2022-02-19,-11 day ahead inc hosp,quantile,0.9,8530,COVID-19
DE,00+,2022-03-02,2022-02-19,-11 day ahead inc hosp,quantile,0.975,8530,COVID-19
DE,00+,2022-03-02,2022-02-20,-10 day ahead inc hosp,mean,NA,8492,COVID-19
DE,00+,2022-03-02,2022-02-20,-10 day ahead inc hosp,quantile,0.025,8492,COVID-19
DE,00+,2022-03-02,2022-02-20,-10 day ahead inc hosp,quantile,0.1,8492,COVID-19
DE,00+,2022-03-02,2022-02-20,-10 day ahead inc hosp,quantile,0.25,8492,COVID-19
DE,00+,2022-03-02,2022-02-20,-10 day ahead inc hosp,quantile,0.5,8492,COVID-19
DE,00+,2022-03-02,2022-02-20,-10 day ahead inc hosp,quantile,0.75,8492,COVID-19
