location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2021-11-27,2021-10-30,-28 day ahead inc hosp,mean,NA,5488,COVID-19
DE,00+,2021-11-27,2021-10-30,-28 day ahead inc hosp,quantile,0.025,5488,COVID-19
DE,00+,2021-11-27,2021-10-30,-28 day ahead inc hosp,quantile,0.1,5488,COVID-19
DE,00+,2021-11-27,2021-10-30,-28 day ahead inc hosp,quantile,0.25,5488,COVID-19
DE,00+,2021-11-27,2021-10-30,-28 day ahead inc hosp,quantile,0.5,5488,COVID-19
DE,00+,2021-11-27,2021-10-30,-28 day ahead inc hosp,quantile,0.75,5488,COVID-19
DE,00+,2021-11-27,2021-10-30,-28 day ahead inc hosp,quantile,0.9,5488,COVID-19
DE,00+,2021-11-27,2021-10-30,-28 day ahead inc hosp,quantile,0.975,5488,COVID-19
DE,00+,2021-11-27,2021-10-31,-27 day ahead inc hosp,mean,NA,5567,COVID-19
DE,00+,2021-11-27,2021-10-31,-27 day ahead inc hosp,quantile,0.025,5567,COVID-19
DE,00+,2021-11-27,2021-10-31,-27 day ahead inc hosp,quantile,0.1,5567,COVID-19
DE,00+,2021-11-27,2021-10-31,-27 day ahead inc hosp,quantile,0.25,5567,COVID-19
DE,00+,2021-11-27,2021-10-31,-27 day ahead inc hosp,quantile,0.5,5567,COVID-19
DE,00+,2021-11-27,2021-10-31,-27 day ahead inc hosp,quantile,0.75,5567,COVID-19
DE,00+,2021-11-27,2021-10-31,-27 day ahead inc hosp,quantile,0.9,5567,COVID-19
DE,00+,2021-11-27,2021-10-31,-27 day ahead inc hosp,quantile,0.975,5567,COVID-19
DE,00+,2021-11-27,2021-11-01,-26 day ahead inc hosp,mean,NA,5676,COVID-19
DE,00+,2021-11-27,2021-11-01,-26 day ahead inc hosp,quantile,0.025,5676,COVID-19
DE,00+,2021-11-27,2021-11-01,-26 day ahead inc hosp,quantile,0.1,5676,COVID-19
DE,00+,2021-11-27,2021-11-01,-26 day ahead inc hosp,quantile,0.25,5676,COVID-19
DE,00+,2021-11-27,2021-11-01,-26 day ahead inc hosp,quantile,0.5,5676,COVID-19
DE,00+,2021-11-27,2021-11-01,-26 day ahead inc hosp,quantile,0.75,5676,COVID-19
DE,00+,2021-11-27,2021-11-01,-26 day ahead inc hosp,quantile,0.9,5676,COVID-19
DE,00+,2021-11-27,2021-11-01,-26 day ahead inc hosp,quantile,0.975,5676,COVID-19
DE,00+,2021-11-27,2021-11-02,-25 day ahead inc hosp,mean,NA,5599,COVID-19
DE,00+,2021-11-27,2021-11-02,-25 day ahead inc hosp,quantile,0.025,5599,COVID-19
DE,00+,2021-11-27,2021-11-02,-25 day ahead inc hosp,quantile,0.1,5599,COVID-19
DE,00+,2021-11-27,2021-11-02,-25 day ahead inc hosp,quantile,0.25,5599,COVID-19
DE,00+,2021-11-27,2021-11-02,-25 day ahead inc hosp,quantile,0.5,5599,COVID-19
DE,00+,2021-11-27,2021-11-02,-25 day ahead inc hosp,quantile,0.75,5599,COVID-19
DE,00+,2021-11-27,2021-11-02,-25 day ahead inc hosp,quantile,0.9,5599,COVID-19
DE,00+,2021-11-27,2021-11-02,-25 day ahead inc hosp,quantile,0.975,5599,COVID-19
DE,00+,2021-11-27,2021-11-03,-24 day ahead inc hosp,mean,NA,5767,COVID-19
DE,00+,2021-11-27,2021-11-03,-24 day ahead inc hosp,quantile,0.025,5767,COVID-19
DE,00+,2021-11-27,2021-11-03,-24 day ahead inc hosp,quantile,0.1,5767,COVID-19
DE,00+,2021-11-27,2021-11-03,-24 day ahead inc hosp,quantile,0.25,5767,COVID-19
DE,00+,2021-11-27,2021-11-03,-24 day ahead inc hosp,quantile,0.5,5767,COVID-19
DE,00+,2021-11-27,2021-11-03,-24 day ahead inc hosp,quantile,0.75,5767,COVID-19
DE,00+,2021-11-27,2021-11-03,-24 day ahead inc hosp,quantile,0.9,5767,COVID-19
DE,00+,2021-11-27,2021-11-03,-24 day ahead inc hosp,quantile,0.975,5767,COVID-19
DE,00+,2021-11-27,2021-11-04,-23 day ahead inc hosp,mean,NA,5958,COVID-19
DE,00+,2021-11-27,2021-11-04,-23 day ahead inc hosp,quantile,0.025,5958,COVID-19
DE,00+,2021-11-27,2021-11-04,-23 day ahead inc hosp,quantile,0.1,5958,COVID-19
DE,00+,2021-11-27,2021-11-04,-23 day ahead inc hosp,quantile,0.25,5958,COVID-19
DE,00+,2021-11-27,2021-11-04,-23 day ahead inc hosp,quantile,0.5,5958,COVID-19
