location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2022-03-06,2022-02-06,-28 day ahead inc hosp,mean,NA,9142,COVID-19
DE,00+,2022-03-06,2022-02-06,-28 day ahead inc hosp,quantile,0.025,9142,COVID-19
DE,00+,2022-03-06,2022-02-06,-28 day ahead inc hosp,quantile,0.1,9142,COVID-19
DE,00+,2022-03-06,2022-02-06,-28 day ahead inc hosp,quantile,0.25,9142,COVID-19
DE,00+,2022-03-06,2022-02-06,-28 day ahead inc hosp,quantile,0.5,9142,COVID-19
DE,00+,2022-03-06,2022-02-06,-28 day ahead inc hosp,quantile,0.75,9142,COVID-19
DE,00+,2022-03-06,2022-02-06,-28 day ahead inc hosp,quantile,0.9,9142,COVID-19
DE,00+,2022-03-06,2022-02-06,-28 day ahead inc hosp,quantile,0.975,9142,COVID-19
DE,00+,2022-03-06,2022-02-07,-27 day ahead inc hosp,mean,NA,9238,COVID-19
DE,00+,2022-03-06,2022-02-07,-27 day ahead inc hosp,quantile,0.025,9238,COVID-19
DE,00+,2022-03-06,2022-02-07,-27 day ahead inc hosp,quantile,0.1,9238,COVID-19
DE,00+,2022-03-06,2022-02-07,-27 day ahead inc hosp,quantile,0.25,9238,COVID-19
DE,00+,2022-03-06,2022-02-07,-27 day ahead inc hosp,quantile,0.5,9238,COVID-19
DE,00+,2022-03-06,2022-02-07,-27 day ahead inc hosp,quantile,0.75,9238,COVID-19
DE,00+,2022-03-06,2022-02-07,-27 day ahead inc hosp,quantile,0.9,9238,COVID-19
DE,00+,2022-03-06,2022-02-07,-27 day ahead inc hosp,quantile,0.975,9238,COVID-19
DE,00+,2022-03-06,2022-02-08,-26 day ahead inc hosp,mean,NA,9508,COVID-19
DE,00+,2022-03-06,2022-02-08,-26 day ahead inc hosp,quantile,0.025,9508,COVID-19
DE,00+,2022-03-06,2022-02-08,-26 day ahead inc hosp,quantile,0.1,9508,COVID-19
DE,00+,2022-03-06,2022-02-08,-26 day ahead inc hosp,quantile,0.25,9508,COVID-19
DE,00+,2022-03-06,2022-02-08,-26 day ahead inc hosp,quantile,0.5,9508,COVID-19
DE,00+,2022-03-06,2022-02-08,-26 day ahead inc hosp,quantile,0.75,9508,COVID-19
DE,00+,2022-03-06,2022-02-08,-26 day ahead inc hosp,quantile,0.9,9508,COVID-19
DE,00+,2022-03-06,2022-02-08,-26 day ahead inc hosp,quantile,0.975,9508,COVID-19
DE,00+,2022-03-06,2022-02-09,-25 day ahead inc hosp,mean,NA,9731,COVID-19
DE,00+,2022-03-06,2022-02-09,-25 day ahead inc hosp,quantile,0.025,9731,COVID-19
DE,00+,2022-03-06,2022-02-09,-25 day ahead inc hosp,quantile,0.1,9731,COVID-19
DE,00+,2022-03-06,2022-02-09,-25 day ahead inc hosp,quantile,0.25,9731,COVID-19
DE,00+,2022-03-06,2022-02-09,-25 day ahead inc hosp,quantile,0.5,9731,COVID-19
DE,00+,2022-03-06,2022-02-09,-25 day ahead inc hosp,quantile,0.75,9731,COVID-19
DE,00+,2022-03-06,2022-02-09,-25 day ahead inc hosp,quantile,0.9,9731,COVID-19
DE,00+,2022-03-06,2022-02-09,-25 day ahead inc hosp,quantile,0.975,9731,COVID-19
DE,00+,2022-03-06,2022-02-10,-24 day ahead inc hosp,mean,NA,9712,COVID-19
DE,00+,2022-03-06,2022-02-10,-24 day ahead inc hosp,quantile,0.025,9712,COVID-19
DE,00+,2022-03-06,2022-02-10,-24 day ahead inc hosp,quantile,0.1,9712,COVID-19
DE,00+,2022-03-06,2022-02-10,-24 day ahead inc hosp,quantile,0.25,9712,COVID-19
DE,00+,2022-03-06,2022-02-10,-24 day ahead inc hosp,quantile,0.5,9712,COVID-19
DE,00+,2022-03-06,2022-02-10,-24 day ahead inc hosp,quantile,0.75,9712,COVID-19
DE,00+,2022-03-06,2022-02-10,-24 day ahead inc hosp,quantile,0.9,9712,COVID-19
DE,00+,2022-03-06,2022-02-10,-24 day ahead inc hosp,quantile,0.975,9712,COVID-19
DE,00+,2022-03-06,2022-02-11,-23 day ahead inc hosp,mean,NA,9573,COVID-19
DE,00+,2022-03-06,2022-02-11,-23 day ahead inc hosp,quantile,0.025,9573,COVID-19
DE,00+,2022-03-06,2022-02-11,-23 day ahead inc hosp,quantile,0.1,9573,COVID-19
DE,00+,2022-03-06,2022-02-11,-23 day ahead inc hosp,quantile,0.25,9573,COVID-19
DE,00+,2022-03-06,2022-02-11,-23 day ahead inc hosp,quantile,0.5,9573,COVID-19
DE,00+,2022-03-06,2022-02-11,-23 day ahead inc hosp,quantile,0.75,9573,COVID-19
DE,00+,2022-03-06,2022-02-11,-23 day ahead inc hosp,quantile,0.9,9573,COVID-19
DE,00+,2022-03-06,2022-02-11,-23 day ahead inc hosp,quantile,0.975,9573,COVID-19
DE,00+,2022-03-06,2022-02-12,-22 day ahead inc hosp,mean,NA,9511,COVID-19
DE,00+,2022-03-06,2022-02-12,-22 day ahead inc hosp,quantile,0.025,9511,COVID-19
DE,00+,2022-03-06,2022-02-12,-22 day ahead inc hosp,quantile,0.1,9511,COVID-19
DE,00+,2022-03-06,2022-02-12,-22 day ahead inc hosp,quantile,0.25,9511,COVID-19
DE,00+,2022-03-06,2022-02-12,-22 day ahead inc hosp,quantile,0.5,9511,COVID-19
DE,00+,2022-03-06,2022-02-12,-22 day ahead inc hosp,quantile,0.75,9511,COVID-19
