location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2022-02-26,2022-01-29,-28 day ahead inc hosp,mean,NA,7336,COVID-19
DE,00+,2022-02-26,2022-01-29,-28 day ahead inc hosp,quantile,0.025,7336,COVID-19
DE,00+,2022-02-26,2022-01-29,-28 day ahead inc hosp,quantile,0.1,7336,COVID-19
DE,00+,2022-02-26,2022-01-29,-28 day ahead inc hosp,quantile,0.25,7336,COVID-19
DE,00+,2022-02-26,2022-01-29,-28 day ahead inc hosp,quantile,0.5,7336,COVID-19
DE,00+,2022-02-26,2022-01-29,-28 day ahead inc hosp,quantile,0.75,7336,COVID-19
DE,00+,2022-02-26,2022-01-29,-28 day ahead inc hosp,quantile,0.9,7336,COVID-19
DE,00+,2022-02-26,2022-01-29,-28 day ahead inc hosp,quantile,0.975,7336,COVID-19
DE,00+,2022-02-26,2022-01-30,-27 day ahead inc hosp,mean,NA,7504,COVID-19
DE,00+,2022-02-26,2022-01-30,-27 day ahead inc hosp,quantile,0.025,7504,COVID-19
DE,00+,2022-02-26,2022-01-30,-27 day ahead inc hosp,quantile,0.1,7504,COVID-19
DE,00+,2022-02-26,2022-01-30,-27 day ahead inc hosp,quantile,0.25,7504,COVID-19
DE,00+,2022-02-26,2022-01-30,-27 day ahead inc hosp,quantile,0.5,7504,COVID-19
DE,00+,2022-02-26,2022-01-30,-27 day ahead inc hosp,quantile,0.75,7504,COVID-19
DE,00+,2022-02-26,2022-01-30,-27 day ahead inc hosp,quantile,0.9,7504,COVID-19
DE,00+,2022-02-26,2022-01-30,-27 day ahead inc hosp,quantile,0.975,7504,COVID-19
DE,00+,2022-02-26,2022-01-31,-26 day ahead inc hosp,mean,NA,7515,COVID-19
DE,00+,2022-02-26,2022-01-31,-26 day ahead inc hosp,quantile,0.025,7515,COVID-19
DE,00+,2022-02-26,2022-01-31,-26 day ahead inc hosp,quantile,0.1,7515,COVID-19
DE,00+,2022-02-26,2022-01-31,-26 day ahead inc hosp,quantile,0.25,7515,COVID-19
DE,00+,2022-02-26,2022-01-31,-26 day ahead inc hosp,quantile,0.5,7515,COVID-19
