location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2022-03-31,2022-03-03,-28 day ahead inc hosp,mean,NA,8936,COVID-19
DE,00+,2022-03-31,2022-03-03,-28 day ahead inc hosp,quantile,0.025,8936,COVID-19
DE,00+,2022-03-31,2022-03-03,-28 day ahead inc hosp,quantile,0.1,8936,COVID-19
DE,00+,2022-03-31,2022-03-03,-28 day ahead inc hosp,quantile,0.25,8936,COVID-19
DE,00+,2022-03-31,2022-03-03,-28 day ahead inc hosp,quantile,0.5,8936,COVID-19
DE,00+,2022-03-31,2022-03-03,-28 day ahead inc hosp,quantile,0.75,8936,COVID-19
DE,00+,2022-03-31,2022-03-03,-28 day ahead inc hosp,quantile,0.9,8936,COVID-19
DE,00+,2022-03-31,2022-03-03,-28 day ahead inc hosp,quantile,0.975,8936,COVID-19
DE,00+,2022-03-31,2022-03-04,-27 day ahead inc hosp,mean,NA,8931,COVID-19
DE,00+,2022-03-31,2022-03-04,-27 day ahead inc hosp,quantile,0.025,8931,COVID-19
DE,00+,2022-03-31,2022-03-04,-27 day ahead inc hosp,quantile,0.1,8931,COVID-19
DE,00+,2022-03-31,2022-03-04,-27 day ahead inc hosp,quantile,0.25,8931,COVID-19
DE,00+,2022-03-31,2022-03-04,-27 day ahead inc hosp,quantile,0.5,8931,COVID-19
DE,00+,2022-03-31,2022-03-04,-27 day ahead inc hosp,quantile,0.75,8931,COVID-19
DE,00+,2022-03-31,2022-03-04,-27 day ahead inc hosp,quantile,0.9,8931,COVID-19
DE,00+,2022-03-31,2022-03-04,-27 day ahead inc hosp,quantile,0.975,8931,COVID-19
DE,00+,2022-03-31,2022-03-05,-26 day ahead inc hosp,mean,NA,8917,COVID-19
DE,00+,2022-03-31,2022-03-05,-26 day ahead inc hosp,quantile,0.025,8917,COVID-19
DE,00+,2022-03-31,2022-03-05,-26 day ahead inc hosp,quantile,0.1,8917,COVID-19
DE,00+,2022-03-31,2022-03-05,-26 day ahead inc hosp,quantile,0.25,8917,COVID-19
DE,00+,2022-03-31,2022-03-05,-26 day ahead inc hosp,quantile,0.5,8917,COVID-19
DE,00+,2022-03-31,2022-03-05,-26 day ahead inc hosp,quantile,0.75,8917,COVID-19
DE,00+,2022-03-31,2022-03-05,-26 day ahead inc hosp,quantile,0.9,8917,COVID-19
DE,00+,2022-03-31,2022-03-05,-26 day ahead inc hosp,quantile,0.975,8917,COVID-19
DE,00+,2022-03-31,2022-03-06,-25 day ahead inc hosp,mean,NA,8849,COVID-19
DE,00+,2022-03-31,2022-03-06,-25 day ahead inc hosp,quantile,0.025,8849,COVID-19
DE,00+,2022-03-31,2022-03-06,-25 day ahead inc hosp,quantile,0.1,8849,COVID-19
DE,00+,2022-03-31,2022-03-06,-25 day ahead inc hosp,quantile,0.25,8849,COVID-19
DE,00+,2022-03-31,2022-03-06,-25 day ahead inc hosp,quantile,0.5,8849,COVID-19
DE,00+,2022-03-31,2022-03-06,-25 day ahead inc hosp,quantile,0.75,8849,COVID-19
DE,00+,2022-03-31,2022-03-06,-25 day ahead inc hosp,quantile,0.9,8849,COVID-19
DE,00+,2022-03-31,2022-03-06,-25 day ahead inc hosp,quantile,0.975,8849,COVID-19
DE,00+,2022-03-31,2022-03-07,-24 day ahead inc hosp,mean,NA,8877,COVID-19
DE,00+,2022-03-31,2022-03-07,-24 day ahead inc hosp,quantile,0.025,8877,COVID-19
DE,00+,2022-03-31,2022-03-07,-24 day ahead inc hosp,quantile,0.1,8877,COVID-19
DE,00+,2022-03-31,2022-03-07,-24 day ahead inc hosp,quantile,0.25,8877,COVID-19
DE,00+,2022-03-31,2022-03-07,-24 day ahead inc hosp,quantile,0.5,8877,COVID-19
DE,00+,2022-03-31,2022-03-07,-24 day ahead inc hosp,quantile,0.75,8877,COVID-19
DE,00+,2022-03-31,2022-03-07,-24 day ahead inc hosp,quantile,0.9,8877,COVID-19
DE,00+,2022-03-31,2022-03-07,-24 day ahead inc hosp,quantile,0.975,8877,COVID-19
DE,00+,2022-03-31,2022-03-08,-23 day ahead inc hosp,mean,NA,9024,COVID-19
DE,00+,2022-03-31,2022-03-08,-23 day ahead inc hosp,quantile,0.025,9024,COVID-19
DE,00+,2022-03-31,2022-03-08,-23 day ahead inc hosp,quantile,0.1,9024,COVID-19
DE,00+,2022-03-31,2022-03-08,-23 day ahead inc hosp,quantile,0.25,9024,COVID-19
DE,00+,2022-03-31,2022-03-08,-23 day ahead inc hosp,quantile,0.5,9024,COVID-19
DE,00+,2022-03-31,2022-03-08,-23 day ahead inc hosp,quantile,0.75,9024,COVID-19
DE,00+,2022-03-31,2022-03-08,-23 day ahead inc hosp,quantile,0.9,9024,COVID-19
DE,00+,2022-03-31,2022-03-08,-23 day ahead inc hosp,quantile,0.975,9024,COVID-19
DE,00+,2022-03-31,2022-03-09,-22 day ahead inc hosp,mean,NA,9309,COVID-19
DE,00+,2022-03-31,2022-03-09,-22 day ahead inc hosp,quantile,0.025,9309,COVID-19
DE,00+,2022-03-31,2022-03-09,-22 day ahead inc hosp,quantile,0.1,9309,COVID-19
DE,00+,2022-03-31,2022-03-09,-22 day ahead inc hosp,quantile,0.25,9309,COVID-19
DE,00+,2022-03-31,2022-03-09,-22 day ahead inc hosp,quantile,0.5,9309,COVID-19
DE,00+,2022-03-31,2022-03-09,-22 day ahead inc hosp,quantile,0.75,9309,COVID-19
DE,00+,2022-03-31,2022-03-09,-22 day ahead inc hosp,quantile,0.9,9309,COVID-19
DE,00+,2022-03-31,2022-03-09,-22 day ahead inc hosp,quantile,0.975,9309,COVID-19
DE,00+,2022-03-31,2022-03-10,-21 day ahead inc hosp,mean,NA,9442,COVID-19
DE,00+,2022-03-31,2022-03-10,-21 day ahead inc hosp,quantile,0.025,9442,COVID-19
DE,00+,2022-03-31,2022-03-10,-21 day ahead inc hosp,quantile,0.1,9442,COVID-19
DE,00+,2022-03-31,2022-03-10,-21 day ahead inc hosp,quantile,0.25,9442,COVID-19
DE,00+,2022-03-31,2022-03-10,-21 day ahead inc hosp,quantile,0.5,9442,COVID-19
DE,00+,2022-03-31,2022-03-10,-21 day ahead inc hosp,quantile,0.75,9442,COVID-19
DE,00+,2022-03-31,2022-03-10,-21 day ahead inc hosp,quantile,0.9,9442,COVID-19
DE,00+,2022-03-31,2022-03-10,-21 day ahead inc hosp,quantile,0.975,9442,COVID-19
DE,00+,2022-03-31,2022-03-11,-20 day ahead inc hosp,mean,NA,9618,COVID-19
DE,00+,2022-03-31,2022-03-11,-20 day ahead inc hosp,quantile,0.025,9618,COVID-19
DE,00+,2022-03-31,2022-03-11,-20 day ahead inc hosp,quantile,0.1,9618,COVID-19
DE,00+,2022-03-31,2022-03-11,-20 day ahead inc hosp,quantile,0.25,9618,COVID-19
DE,00+,2022-03-31,2022-03-11,-20 day ahead inc hosp,quantile,0.5,9618,COVID-19
DE,00+,2022-03-31,2022-03-11,-20 day ahead inc hosp,quantile,0.75,9618,COVID-19
DE,00+,2022-03-31,2022-03-11,-20 day ahead inc hosp,quantile,0.9,9618,COVID-19
DE,00+,2022-03-31,2022-03-11,-20 day ahead inc hosp,quantile,0.975,9618,COVID-19
DE,00+,2022-03-31,2022-03-12,-19 day ahead inc hosp,mean,NA,9774,COVID-19
DE,00+,2022-03-31,2022-03-12,-19 day ahead inc hosp,quantile,0.025,9774,COVID-19
DE,00+,2022-03-31,2022-03-12,-19 day ahead inc hosp,quantile,0.1,9774,COVID-19
DE,00+,2022-03-31,2022-03-12,-19 day ahead inc hosp,quantile,0.25,9774,COVID-19
DE,00+,2022-03-31,2022-03-12,-19 day ahead inc hosp,quantile,0.5,9774,COVID-19
DE,00+,2022-03-31,2022-03-12,-19 day ahead inc hosp,quantile,0.75,9774,COVID-19
DE,00+,2022-03-31,2022-03-12,-19 day ahead inc hosp,quantile,0.9,9774,COVID-19
DE,00+,2022-03-31,2022-03-12,-19 day ahead inc hosp,quantile,0.975,9774,COVID-19
DE,00+,2022-03-31,2022-03-13,-18 day ahead inc hosp,mean,NA,9873,COVID-19
DE,00+,2022-03-31,2022-03-13,-18 day ahead inc hosp,quantile,0.025,9873,COVID-19
DE,00+,2022-03-31,2022-03-13,-18 day ahead inc hosp,quantile,0.1,9873,COVID-19
DE,00+,2022-03-31,2022-03-13,-18 day ahead inc hosp,quantile,0.25,9873,COVID-19
DE,00+,2022-03-31,2022-03-13,-18 day ahead inc hosp,quantile,0.5,9873,COVID-19
DE,00+,2022-03-31,2022-03-13,-18 day ahead inc hosp,quantile,0.75,9873,COVID-19
DE,00+,2022-03-31,2022-03-13,-18 day ahead inc hosp,quantile,0.9,9873,COVID-19
DE,00+,2022-03-31,2022-03-13,-18 day ahead inc hosp,quantile,0.975,9873,COVID-19
DE,00+,2022-03-31,2022-03-14,-17 day ahead inc hosp,mean,NA,9936,COVID-19
DE,00+,2022-03-31,2022-03-14,-17 day ahead inc hosp,quantile,0.025,9936,COVID-19
DE,00+,2022-03-31,2022-03-14,-17 day ahead inc hosp,quantile,0.1,9936,COVID-19
DE,00+,2022-03-31,2022-03-14,-17 day ahead inc hosp,quantile,0.25,9936,COVID-19
DE,00+,2022-03-31,2022-03-14,-17 day ahead inc hosp,quantile,0.5,9936,COVID-19
DE,00+,2022-03-31,2022-03-14,-17 day ahead inc hosp,quantile,0.75,9936,COVID-19
DE,00+,2022-03-31,2022-03-14,-17 day ahead inc hosp,quantile,0.9,9936,COVID-19
DE,00+,2022-03-31,2022-03-14,-17 day ahead inc hosp,quantile,0.975,9936,COVID-19
DE,00+,2022-03-31,2022-03-15,-16 day ahead inc hosp,mean,NA,10280,COVID-19
DE,00+,2022-03-31,2022-03-15,-16 day ahead inc hosp,quantile,0.025,10280,COVID-19
DE,00+,2022-03-31,2022-03-15,-16 day ahead inc hosp,quantile,0.1,10280,COVID-19
DE,00+,2022-03-31,2022-03-15,-16 day ahead inc hosp,quantile,0.25,10280,COVID-19
DE,00+,2022-03-31,2022-03-15,-16 day ahead inc hosp,quantile,0.5,10280,COVID-19
DE,00+,2022-03-31,2022-03-15,-16 day ahead inc hosp,quantile,0.75,10280,COVID-19
DE,00+,2022-03-31,2022-03-15,-16 day ahead inc hosp,quantile,0.9,10280,COVID-19
DE,00+,2022-03-31,2022-03-15,-16 day ahead inc hosp,quantile,0.975,10280,COVID-19
DE,00+,2022-03-31,2022-03-16,-15 day ahead inc hosp,mean,NA,10349,COVID-19
DE,00+,2022-03-31,2022-03-16,-15 day ahead inc hosp,quantile,0.025,10349,COVID-19
DE,00+,2022-03-31,2022-03-16,-15 day ahead inc hosp,quantile,0.1,10349,COVID-19
DE,00+,2022-03-31,2022-03-16,-15 day ahead inc hosp,quantile,0.25,10349,COVID-19
DE,00+,2022-03-31,2022-03-16,-15 day ahead inc hosp,quantile,0.5,10349,COVID-19
DE,00+,2022-03-31,2022-03-16,-15 day ahead inc hosp,quantile,0.75,10349,COVID-19
DE,00+,2022-03-31,2022-03-16,-15 day ahead inc hosp,quantile,0.9,10349,COVID-19
DE,00+,2022-03-31,2022-03-16,-15 day ahead inc hosp,quantile,0.975,10349,COVID-19
DE,00+,2022-03-31,2022-03-17,-14 day ahead inc hosp,mean,NA,10417,COVID-19
DE,00+,2022-03-31,2022-03-17,-14 day ahead inc hosp,quantile,0.025,10417,COVID-19
DE,00+,2022-03-31,2022-03-17,-14 day ahead inc hosp,quantile,0.1,10417,COVID-19
DE,00+,2022-03-31,2022-03-17,-14 day ahead inc hosp,quantile,0.25,10417,COVID-19
DE,00+,2022-03-31,2022-03-17,-14 day ahead inc hosp,quantile,0.5,10417,COVID-19
DE,00+,2022-03-31,2022-03-17,-14 day ahead inc hosp,quantile,0.75,10417,COVID-19
DE,00+,2022-03-31,2022-03-17,-14 day ahead inc hosp,quantile,0.9,10417,COVID-19
DE,00+,2022-03-31,2022-03-17,-14 day ahead inc hosp,quantile,0.975,10417,COVID-19
DE,00+,2022-03-31,2022-03-18,-13 day ahead inc hosp,mean,NA,10388,COVID-19
DE,00+,2022-03-31,2022-03-18,-13 day ahead inc hosp,quantile,0.025,10388,COVID-19
DE,00+,2022-03-31,2022-03-18,-13 day ahead inc hosp,quantile,0.1,10388,COVID-19
DE,00+,2022-03-31,2022-03-18,-13 day ahead inc hosp,quantile,0.25,10388,COVID-19
DE,00+,2022-03-31,2022-03-18,-13 day ahead inc hosp,quantile,0.5,10388,COVID-19
DE,00+,2022-03-31,2022-03-18,-13 day ahead inc hosp,quantile,0.75,10388,COVID-19
DE,00+,2022-03-31,2022-03-18,-13 day ahead inc hosp,quantile,0.9,10388,COVID-19
DE,00+,2022-03-31,2022-03-18,-13 day ahead inc hosp,quantile,0.975,10388,COVID-19
DE,00+,2022-03-31,2022-03-19,-12 day ahead inc hosp,mean,NA,10329,COVID-19
DE,00+,2022-03-31,2022-03-19,-12 day ahead inc hosp,quantile,0.025,10329,COVID-19
DE,00+,2022-03-31,2022-03-19,-12 day ahead inc hosp,quantile,0.1,10329,COVID-19
DE,00+,2022-03-31,2022-03-19,-12 day ahead inc hosp,quantile,0.25,10329,COVID-19
DE,00+,2022-03-31,2022-03-19,-12 day ahead inc hosp,quantile,0.5,10329,COVID-19
DE,00+,2022-03-31,2022-03-19,-12 day ahead inc hosp,quantile,0.75,10329,COVID-19
DE,00+,2022-03-31,2022-03-19,-12 day ahead inc hosp,quantile,0.9,10329,COVID-19
DE,00+,2022-03-31,2022-03-19,-12 day ahead inc hosp,quantile,0.975,10329,COVID-19
DE,00+,2022-03-31,2022-03-20,-11 day ahead inc hosp,mean,NA,10161,COVID-19
DE,00+,2022-03-31,2022-03-20,-11 day ahead inc hosp,quantile,0.025,10161,COVID-19
DE,00+,2022-03-31,2022-03-20,-11 day ahead inc hosp,quantile,0.1,10161,COVID-19
DE,00+,2022-03-31,2022-03-20,-11 day ahead inc hosp,quantile,0.25,10161,COVID-19
DE,00+,2022-03-31,2022-03-20,-11 day ahead inc hosp,quantile,0.5,10161,COVID-19
DE,00+,2022-03-31,2022-03-20,-11 day ahead inc hosp,quantile,0.75,10161,COVID-19
DE,00+,2022-03-31,2022-03-20,-11 day ahead inc hosp,quantile,0.9,10161,COVID-19
DE,00+,2022-03-31,2022-03-20,-11 day ahead inc hosp,quantile,0.975,10161,COVID-19
DE,00+,2022-03-31,2022-03-21,-10 day ahead inc hosp,mean,NA,10047,COVID-19
DE,00+,2022-03-31,2022-03-21,-10 day ahead inc hosp,quantile,0.025,10047,COVID-19
DE,00+,2022-03-31,2022-03-21,-10 day ahead inc hosp,quantile,0.1,10047,COVID-19
DE,00+,2022-03-31,2022-03-21,-10 day ahead inc hosp,quantile,0.25,10047,COVID-19
DE,00+,2022-03-31,2022-03-21,-10 day ahead inc hosp,quantile,0.5,10047,COVID-19
DE,00+,2022-03-31,2022-03-21,-10 day ahead inc hosp,quantile,0.75,10047,COVID-19
DE,00+,2022-03-31,2022-03-21,-10 day ahead inc hosp,quantile,0.9,10047,COVID-19
DE,00+,2022-03-31,2022-03-21,-10 day ahead inc hosp,quantile,0.975,10047,COVID-19
DE,00+,2022-03-31,2022-03-22,-9 day ahead inc hosp,mean,NA,9763,COVID-19
DE,00+,2022-03-31,2022-03-22,-9 day ahead inc hosp,quantile,0.025,9763,COVID-19
DE,00+,2022-03-31,2022-03-22,-9 day ahead inc hosp,quantile,0.1,9763,COVID-19
DE,00+,2022-03-31,2022-03-22,-9 day ahead inc hosp,quantile,0.25,9763,COVID-19
DE,00+,2022-03-31,2022-03-22,-9 day ahead inc hosp,quantile,0.5,9763,COVID-19
DE,00+,2022-03-31,2022-03-22,-9 day ahead inc hosp,quantile,0.75,9763,COVID-19
DE,00+,2022-03-31,2022-03-22,-9 day ahead inc hosp,quantile,0.9,9763,COVID-19
DE,00+,2022-03-31,2022-03-22,-9 day ahead inc hosp,quantile,0.975,9763,COVID-19
DE,00+,2022-03-31,2022-03-23,-8 day ahead inc hosp,mean,NA,9576,COVID-19
DE,00+,2022-03-31,2022-03-23,-8 day ahead inc hosp,quantile,0.025,9576,COVID-19
DE,00+,2022-03-31,2022-03-23,-8 day ahead inc hosp,quantile,0.1,9576,COVID-19
DE,00+,2022-03-31,2022-03-23,-8 day ahead inc hosp,quantile,0.25,9576,COVID-19
DE,00+,2022-03-31,2022-03-23,-8 day ahead inc hosp,quantile,0.5,9576,COVID-19
DE,00+,2022-03-31,2022-03-23,-8 day ahead inc hosp,quantile,0.75,9576,COVID-19
DE,00+,2022-03-31,2022-03-23,-8 day ahead inc hosp,quantile,0.9,9576,COVID-19
DE,00+,2022-03-31,2022-03-23,-8 day ahead inc hosp,quantile,0.975,9576,COVID-19
DE,00+,2022-03-31,2022-03-24,-7 day ahead inc hosp,mean,NA,9301,COVID-19
DE,00+,2022-03-31,2022-03-24,-7 day ahead inc hosp,quantile,0.025,9301,COVID-19
DE,00+,2022-03-31,2022-03-24,-7 day ahead inc hosp,quantile,0.1,9301,COVID-19
DE,00+,2022-03-31,2022-03-24,-7 day ahead inc hosp,quantile,0.25,9301,COVID-19
DE,00+,2022-03-31,2022-03-24,-7 day ahead inc hosp,quantile,0.5,9301,COVID-19
DE,00+,2022-03-31,2022-03-24,-7 day ahead inc hosp,quantile,0.75,9301,COVID-19
DE,00+,2022-03-31,2022-03-24,-7 day ahead inc hosp,quantile,0.9,9301,COVID-19
DE,00+,2022-03-31,2022-03-24,-7 day ahead inc hosp,quantile,0.975,9301,COVID-19
DE,00+,2022-03-31,2022-03-25,-6 day ahead inc hosp,mean,NA,8965,COVID-19
DE,00+,2022-03-31,2022-03-25,-6 day ahead inc hosp,quantile,0.025,8965,COVID-19
DE,00+,2022-03-31,2022-03-25,-6 day ahead inc hosp,quantile,0.1,8965,COVID-19
DE,00+,2022-03-31,2022-03-25,-6 day ahead inc hosp,quantile,0.25,8965,COVID-19
DE,00+,2022-03-31,2022-03-25,-6 day ahead inc hosp,quantile,0.5,8965,COVID-19
DE,00+,2022-03-31,2022-03-25,-6 day ahead inc hosp,quantile,0.75,8965,COVID-19
DE,00+,2022-03-31,2022-03-25,-6 day ahead inc hosp,quantile,0.9,8965,COVID-19
DE,00+,2022-03-31,2022-03-25,-6 day ahead inc hosp,quantile,0.975,8965,COVID-19
DE,00+,2022-03-31,2022-03-26,-5 day ahead inc hosp,mean,NA,8667,COVID-19
DE,00+,2022-03-31,2022-03-26,-5 day ahead inc hosp,quantile,0.025,8667,COVID-19
DE,00+,2022-03-31,2022-03-26,-5 day ahead inc hosp,quantile,0.1,8667,COVID-19
DE,00+,2022-03-31,2022-03-26,-5 day ahead inc hosp,quantile,0.25,8667,COVID-19
DE,00+,2022-03-31,2022-03-26,-5 day ahead inc hosp,quantile,0.5,8667,COVID-19
DE,00+,2022-03-31,2022-03-26,-5 day ahead inc hosp,quantile,0.75,8667,COVID-19
DE,00+,2022-03-31,2022-03-26,-5 day ahead inc hosp,quantile,0.9,8667,COVID-19
DE,00+,2022-03-31,2022-03-26,-5 day ahead inc hosp,quantile,0.975,8667,COVID-19
DE,00+,2022-03-31,2022-03-27,-4 day ahead inc hosp,mean,NA,8470,COVID-19
DE,00+,2022-03-31,2022-03-27,-4 day ahead inc hosp,quantile,0.025,8470,COVID-19
DE,00+,2022-03-31,2022-03-27,-4 day ahead inc hosp,quantile,0.1,8470,COVID-19
DE,00+,2022-03-31,2022-03-27,-4 day ahead inc hosp,quantile,0.25,8470,COVID-19
DE,00+,2022-03-31,2022-03-27,-4 day ahead inc hosp,quantile,0.5,8470,COVID-19
DE,00+,2022-03-31,2022-03-27,-4 day ahead inc hosp,quantile,0.75,8470,COVID-19
DE,00+,2022-03-31,2022-03-27,-4 day ahead inc hosp,quantile,0.9,8470,COVID-19
DE,00+,2022-03-31,2022-03-27,-4 day ahead inc hosp,quantile,0.975,8470,COVID-19
DE,00+,2022-03-31,2022-03-28,-3 day ahead inc hosp,mean,NA,8325,COVID-19
DE,00+,2022-03-31,2022-03-28,-3 day ahead inc hosp,quantile,0.025,8325,COVID-19
DE,00+,2022-03-31,2022-03-28,-3 day ahead inc hosp,quantile,0.1,8325,COVID-19
DE,00+,2022-03-31,2022-03-28,-3 day ahead inc hosp,quantile,0.25,8325,COVID-19
DE,00+,2022-03-31,2022-03-28,-3 day ahead inc hosp,quantile,0.5,8325,COVID-19
DE,00+,2022-03-31,2022-03-28,-3 day ahead inc hosp,quantile,0.75,8325,COVID-19
DE,00+,2022-03-31,2022-03-28,-3 day ahead inc hosp,quantile,0.9,8325,COVID-19
DE,00+,2022-03-31,2022-03-28,-3 day ahead inc hosp,quantile,0.975,8325,COVID-19
DE,00+,2022-03-31,2022-03-29,-2 day ahead inc hosp,mean,NA,7906,COVID-19
DE,00+,2022-03-31,2022-03-29,-2 day ahead inc hosp,quantile,0.025,7906,COVID-19
DE,00+,2022-03-31,2022-03-29,-2 day ahead inc hosp,quantile,0.1,7906,COVID-19
DE,00+,2022-03-31,2022-03-29,-2 day ahead inc hosp,quantile,0.25,7906,COVID-19
DE,00+,2022-03-31,2022-03-29,-2 day ahead inc hosp,quantile,0.5,7906,COVID-19
DE,00+,2022-03-31,2022-03-29,-2 day ahead inc hosp,quantile,0.75,7906,COVID-19
DE,00+,2022-03-31,2022-03-29,-2 day ahead inc hosp,quantile,0.9,7906,COVID-19
DE,00+,2022-03-31,2022-03-29,-2 day ahead inc hosp,quantile,0.975,7906,COVID-19
DE,00+,2022-03-31,2022-03-30,-1 day ahead inc hosp,mean,NA,7070,COVID-19
DE,00+,2022-03-31,2022-03-30,-1 day ahead inc hosp,quantile,0.025,7070,COVID-19
DE,00+,2022-03-31,2022-03-30,-1 day ahead inc hosp,quantile,0.1,7070,COVID-19
DE,00+,2022-03-31,2022-03-30,-1 day ahead inc hosp,quantile,0.25,7070,COVID-19
DE,00+,2022-03-31,2022-03-30,-1 day ahead inc hosp,quantile,0.5,7070,COVID-19
