location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2021-11-26,2021-10-29,-28 day ahead inc hosp,mean,NA,5334,COVID-19
DE,00+,2021-11-26,2021-10-29,-28 day ahead inc hosp,quantile,0.025,5334,COVID-19
DE,00+,2021-11-26,2021-10-29,-28 day ahead inc hosp,quantile,0.1,5334,COVID-19
DE,00+,2021-11-26,2021-10-29,-28 day ahead inc hosp,quantile,0.25,5334,COVID-19
DE,00+,2021-11-26,2021-10-29,-28 day ahead inc hosp,quantile,0.5,5334,COVID-19
DE,00+,2021-11-26,2021-10-29,-28 day ahead inc hosp,quantile,0.75,5334,COVID-19
DE,00+,2021-11-26,2021-10-29,-28 day ahead inc hosp,quantile,0.9,5334,COVID-19
DE,00+,2021-11-26,2021-10-29,-28 day ahead inc hosp,quantile,0.975,5334,COVID-19
DE,00+,2021-11-26,2021-10-30,-27 day ahead inc hosp,mean,NA,5482,COVID-19
DE,00+,2021-11-26,2021-10-30,-27 day ahead inc hosp,quantile,0.025,5482,COVID-19
DE,00+,2021-11-26,2021-10-30,-27 day ahead inc hosp,quantile,0.1,5482,COVID-19
DE,00+,2021-11-26,2021-10-30,-27 day ahead inc hosp,quantile,0.25,5482,COVID-19
DE,00+,2021-11-26,2021-10-30,-27 day ahead inc hosp,quantile,0.5,5482,COVID-19
DE,00+,2021-11-26,2021-10-30,-27 day ahead inc hosp,quantile,0.75,5482,COVID-19
DE,00+,2021-11-26,2021-10-30,-27 day ahead inc hosp,quantile,0.9,5482,COVID-19
DE,00+,2021-11-26,2021-10-30,-27 day ahead inc hosp,quantile,0.975,5482,COVID-19
DE,00+,2021-11-26,2021-10-31,-26 day ahead inc hosp,mean,NA,5561,COVID-19
DE,00+,2021-11-26,2021-10-31,-26 day ahead inc hosp,quantile,0.025,5561,COVID-19
DE,00+,2021-11-26,2021-10-31,-26 day ahead inc hosp,quantile,0.1,5561,COVID-19
DE,00+,2021-11-26,2021-10-31,-26 day ahead inc hosp,quantile,0.25,5561,COVID-19
DE,00+,2021-11-26,2021-10-31,-26 day ahead inc hosp,quantile,0.5,5561,COVID-19
