location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2022-02-14,2022-01-17,-28 day ahead inc hosp,mean,NA,4772,COVID-19
DE,00+,2022-02-14,2022-01-17,-28 day ahead inc hosp,quantile,0.025,4772,COVID-19
DE,00+,2022-02-14,2022-01-17,-28 day ahead inc hosp,quantile,0.1,4772,COVID-19
DE,00+,2022-02-14,2022-01-17,-28 day ahead inc hosp,quantile,0.25,4772,COVID-19
DE,00+,2022-02-14,2022-01-17,-28 day ahead inc hosp,quantile,0.5,4772,COVID-19
DE,00+,2022-02-14,2022-01-17,-28 day ahead inc hosp,quantile,0.75,4772,COVID-19
DE,00+,2022-02-14,2022-01-17,-28 day ahead inc hosp,quantile,0.9,4772,COVID-19
DE,00+,2022-02-14,2022-01-17,-28 day ahead inc hosp,quantile,0.975,4772,COVID-19
DE,00+,2022-02-14,2022-01-18,-27 day ahead inc hosp,mean,NA,4905,COVID-19
DE,00+,2022-02-14,2022-01-18,-27 day ahead inc hosp,quantile,0.025,4905,COVID-19
DE,00+,2022-02-14,2022-01-18,-27 day ahead inc hosp,quantile,0.1,4905,COVID-19
DE,00+,2022-02-14,2022-01-18,-27 day ahead inc hosp,quantile,0.25,4905,COVID-19
DE,00+,2022-02-14,2022-01-18,-27 day ahead inc hosp,quantile,0.5,4905,COVID-19
DE,00+,2022-02-14,2022-01-18,-27 day ahead inc hosp,quantile,0.75,4905,COVID-19
DE,00+,2022-02-14,2022-01-18,-27 day ahead inc hosp,quantile,0.9,4905,COVID-19
DE,00+,2022-02-14,2022-01-18,-27 day ahead inc hosp,quantile,0.975,4905,COVID-19
DE,00+,2022-02-14,2022-01-19,-26 day ahead inc hosp,mean,NA,5146,COVID-19
DE,00+,2022-02-14,2022-01-19,-26 day ahead inc hosp,quantile,0.025,5146,COVID-19
DE,00+,2022-02-14,2022-01-19,-26 day ahead inc hosp,quantile,0.1,5146,COVID-19
DE,00+,2022-02-14,2022-01-19,-26 day ahead inc hosp,quantile,0.25,5146,COVID-19
DE,00+,2022-02-14,2022-01-19,-26 day ahead inc hosp,quantile,0.5,5146,COVID-19
DE,00+,2022-02-14,2022-01-19,-26 day ahead inc hosp,quantile,0.75,5146,COVID-19
DE,00+,2022-02-14,2022-01-19,-26 day ahead inc hosp,quantile,0.9,5146,COVID-19
DE,00+,2022-02-14,2022-01-19,-26 day ahead inc hosp,quantile,0.975,5146,COVID-19
DE,00+,2022-02-14,2022-01-20,-25 day ahead inc hosp,mean,NA,5410,COVID-19
DE,00+,2022-02-14,2022-01-20,-25 day ahead inc hosp,quantile,0.025,5410,COVID-19
DE,00+,2022-02-14,2022-01-20,-25 day ahead inc hosp,quantile,0.1,5410,COVID-19
DE,00+,2022-02-14,2022-01-20,-25 day ahead inc hosp,quantile,0.25,5410,COVID-19
DE,00+,2022-02-14,2022-01-20,-25 day ahead inc hosp,quantile,0.5,5410,COVID-19
DE,00+,2022-02-14,2022-01-20,-25 day ahead inc hosp,quantile,0.75,5410,COVID-19
DE,00+,2022-02-14,2022-01-20,-25 day ahead inc hosp,quantile,0.9,5410,COVID-19
DE,00+,2022-02-14,2022-01-20,-25 day ahead inc hosp,quantile,0.975,5410,COVID-19
DE,00+,2022-02-14,2022-01-21,-24 day ahead inc hosp,mean,NA,5612,COVID-19
DE,00+,2022-02-14,2022-01-21,-24 day ahead inc hosp,quantile,0.025,5612,COVID-19
DE,00+,2022-02-14,2022-01-21,-24 day ahead inc hosp,quantile,0.1,5612,COVID-19
DE,00+,2022-02-14,2022-01-21,-24 day ahead inc hosp,quantile,0.25,5612,COVID-19
DE,00+,2022-02-14,2022-01-21,-24 day ahead inc hosp,quantile,0.5,5612,COVID-19
