location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2022-03-08,2022-02-08,-28 day ahead inc hosp,mean,NA,9549,COVID-19
DE,00+,2022-03-08,2022-02-08,-28 day ahead inc hosp,quantile,0.025,9549,COVID-19
DE,00+,2022-03-08,2022-02-08,-28 day ahead inc hosp,quantile,0.1,9549,COVID-19
DE,00+,2022-03-08,2022-02-08,-28 day ahead inc hosp,quantile,0.25,9549,COVID-19
DE,00+,2022-03-08,2022-02-08,-28 day ahead inc hosp,quantile,0.5,9549,COVID-19
DE,00+,2022-03-08,2022-02-08,-28 day ahead inc hosp,quantile,0.75,9549,COVID-19
DE,00+,2022-03-08,2022-02-08,-28 day ahead inc hosp,quantile,0.9,9549,COVID-19
DE,00+,2022-03-08,2022-02-08,-28 day ahead inc hosp,quantile,0.975,9549,COVID-19
DE,00+,2022-03-08,2022-02-09,-27 day ahead inc hosp,mean,NA,9769,COVID-19
DE,00+,2022-03-08,2022-02-09,-27 day ahead inc hosp,quantile,0.025,9769,COVID-19
DE,00+,2022-03-08,2022-02-09,-27 day ahead inc hosp,quantile,0.1,9769,COVID-19
DE,00+,2022-03-08,2022-02-09,-27 day ahead inc hosp,quantile,0.25,9769,COVID-19
DE,00+,2022-03-08,2022-02-09,-27 day ahead inc hosp,quantile,0.5,9769,COVID-19
DE,00+,2022-03-08,2022-02-09,-27 day ahead inc hosp,quantile,0.75,9769,COVID-19
DE,00+,2022-03-08,2022-02-09,-27 day ahead inc hosp,quantile,0.9,9769,COVID-19
DE,00+,2022-03-08,2022-02-09,-27 day ahead inc hosp,quantile,0.975,9769,COVID-19
DE,00+,2022-03-08,2022-02-10,-26 day ahead inc hosp,mean,NA,9757,COVID-19
DE,00+,2022-03-08,2022-02-10,-26 day ahead inc hosp,quantile,0.025,9757,COVID-19
DE,00+,2022-03-08,2022-02-10,-26 day ahead inc hosp,quantile,0.1,9757,COVID-19
DE,00+,2022-03-08,2022-02-10,-26 day ahead inc hosp,quantile,0.25,9757,COVID-19
DE,00+,2022-03-08,2022-02-10,-26 day ahead inc hosp,quantile,0.5,9757,COVID-19
DE,00+,2022-03-08,2022-02-10,-26 day ahead inc hosp,quantile,0.75,9757,COVID-19
DE,00+,2022-03-08,2022-02-10,-26 day ahead inc hosp,quantile,0.9,9757,COVID-19
DE,00+,2022-03-08,2022-02-10,-26 day ahead inc hosp,quantile,0.975,9757,COVID-19
DE,00+,2022-03-08,2022-02-11,-25 day ahead inc hosp,mean,NA,9625,COVID-19
DE,00+,2022-03-08,2022-02-11,-25 day ahead inc hosp,quantile,0.025,9625,COVID-19
DE,00+,2022-03-08,2022-02-11,-25 day ahead inc hosp,quantile,0.1,9625,COVID-19
DE,00+,2022-03-08,2022-02-11,-25 day ahead inc hosp,quantile,0.25,9625,COVID-19
DE,00+,2022-03-08,2022-02-11,-25 day ahead inc hosp,quantile,0.5,9625,COVID-19
DE,00+,2022-03-08,2022-02-11,-25 day ahead inc hosp,quantile,0.75,9625,COVID-19
DE,00+,2022-03-08,2022-02-11,-25 day ahead inc hosp,quantile,0.9,9625,COVID-19
DE,00+,2022-03-08,2022-02-11,-25 day ahead inc hosp,quantile,0.975,9625,COVID-19
DE,00+,2022-03-08,2022-02-12,-24 day ahead inc hosp,mean,NA,9564,COVID-19
DE,00+,2022-03-08,2022-02-12,-24 day ahead inc hosp,quantile,0.025,9564,COVID-19
DE,00+,2022-03-08,2022-02-12,-24 day ahead inc hosp,quantile,0.1,9564,COVID-19
DE,00+,2022-03-08,2022-02-12,-24 day ahead inc hosp,quantile,0.25,9564,COVID-19
DE,00+,2022-03-08,2022-02-12,-24 day ahead inc hosp,quantile,0.5,9564,COVID-19
DE,00+,2022-03-08,2022-02-12,-24 day ahead inc hosp,quantile,0.75,9564,COVID-19
DE,00+,2022-03-08,2022-02-12,-24 day ahead inc hosp,quantile,0.9,9564,COVID-19
DE,00+,2022-03-08,2022-02-12,-24 day ahead inc hosp,quantile,0.975,9564,COVID-19
DE,00+,2022-03-08,2022-02-13,-23 day ahead inc hosp,mean,NA,9461,COVID-19
DE,00+,2022-03-08,2022-02-13,-23 day ahead inc hosp,quantile,0.025,9461,COVID-19
DE,00+,2022-03-08,2022-02-13,-23 day ahead inc hosp,quantile,0.1,9461,COVID-19
DE,00+,2022-03-08,2022-02-13,-23 day ahead inc hosp,quantile,0.25,9461,COVID-19
DE,00+,2022-03-08,2022-02-13,-23 day ahead inc hosp,quantile,0.5,9461,COVID-19
DE,00+,2022-03-08,2022-02-13,-23 day ahead inc hosp,quantile,0.75,9461,COVID-19
DE,00+,2022-03-08,2022-02-13,-23 day ahead inc hosp,quantile,0.9,9461,COVID-19
DE,00+,2022-03-08,2022-02-13,-23 day ahead inc hosp,quantile,0.975,9461,COVID-19
DE,00+,2022-03-08,2022-02-14,-22 day ahead inc hosp,mean,NA,9388,COVID-19
DE,00+,2022-03-08,2022-02-14,-22 day ahead inc hosp,quantile,0.025,9388,COVID-19
DE,00+,2022-03-08,2022-02-14,-22 day ahead inc hosp,quantile,0.1,9388,COVID-19
DE,00+,2022-03-08,2022-02-14,-22 day ahead inc hosp,quantile,0.25,9388,COVID-19
DE,00+,2022-03-08,2022-02-14,-22 day ahead inc hosp,quantile,0.5,9388,COVID-19
DE,00+,2022-03-08,2022-02-14,-22 day ahead inc hosp,quantile,0.75,9388,COVID-19
DE,00+,2022-03-08,2022-02-14,-22 day ahead inc hosp,quantile,0.9,9388,COVID-19
DE,00+,2022-03-08,2022-02-14,-22 day ahead inc hosp,quantile,0.975,9388,COVID-19
DE,00+,2022-03-08,2022-02-15,-21 day ahead inc hosp,mean,NA,9284,COVID-19
DE,00+,2022-03-08,2022-02-15,-21 day ahead inc hosp,quantile,0.025,9284,COVID-19
DE,00+,2022-03-08,2022-02-15,-21 day ahead inc hosp,quantile,0.1,9284,COVID-19
DE,00+,2022-03-08,2022-02-15,-21 day ahead inc hosp,quantile,0.25,9284,COVID-19
DE,00+,2022-03-08,2022-02-15,-21 day ahead inc hosp,quantile,0.5,9284,COVID-19
DE,00+,2022-03-08,2022-02-15,-21 day ahead inc hosp,quantile,0.75,9284,COVID-19
DE,00+,2022-03-08,2022-02-15,-21 day ahead inc hosp,quantile,0.9,9284,COVID-19
DE,00+,2022-03-08,2022-02-15,-21 day ahead inc hosp,quantile,0.975,9284,COVID-19
DE,00+,2022-03-08,2022-02-16,-20 day ahead inc hosp,mean,NA,9173,COVID-19
DE,00+,2022-03-08,2022-02-16,-20 day ahead inc hosp,quantile,0.025,9173,COVID-19
DE,00+,2022-03-08,2022-02-16,-20 day ahead inc hosp,quantile,0.1,9173,COVID-19
DE,00+,2022-03-08,2022-02-16,-20 day ahead inc hosp,quantile,0.25,9173,COVID-19
DE,00+,2022-03-08,2022-02-16,-20 day ahead inc hosp,quantile,0.5,9173,COVID-19
DE,00+,2022-03-08,2022-02-16,-20 day ahead inc hosp,quantile,0.75,9173,COVID-19
DE,00+,2022-03-08,2022-02-16,-20 day ahead inc hosp,quantile,0.9,9173,COVID-19
DE,00+,2022-03-08,2022-02-16,-20 day ahead inc hosp,quantile,0.975,9173,COVID-19
DE,00+,2022-03-08,2022-02-17,-19 day ahead inc hosp,mean,NA,9134,COVID-19
DE,00+,2022-03-08,2022-02-17,-19 day ahead inc hosp,quantile,0.025,9134,COVID-19
DE,00+,2022-03-08,2022-02-17,-19 day ahead inc hosp,quantile,0.1,9134,COVID-19
DE,00+,2022-03-08,2022-02-17,-19 day ahead inc hosp,quantile,0.25,9134,COVID-19
DE,00+,2022-03-08,2022-02-17,-19 day ahead inc hosp,quantile,0.5,9134,COVID-19
DE,00+,2022-03-08,2022-02-17,-19 day ahead inc hosp,quantile,0.75,9134,COVID-19
DE,00+,2022-03-08,2022-02-17,-19 day ahead inc hosp,quantile,0.9,9134,COVID-19
DE,00+,2022-03-08,2022-02-17,-19 day ahead inc hosp,quantile,0.975,9134,COVID-19
DE,00+,2022-03-08,2022-02-18,-18 day ahead inc hosp,mean,NA,9139,COVID-19
DE,00+,2022-03-08,2022-02-18,-18 day ahead inc hosp,quantile,0.025,9139,COVID-19
DE,00+,2022-03-08,2022-02-18,-18 day ahead inc hosp,quantile,0.1,9139,COVID-19
DE,00+,2022-03-08,2022-02-18,-18 day ahead inc hosp,quantile,0.25,9139,COVID-19
DE,00+,2022-03-08,2022-02-18,-18 day ahead inc hosp,quantile,0.5,9139,COVID-19
DE,00+,2022-03-08,2022-02-18,-18 day ahead inc hosp,quantile,0.75,9139,COVID-19
